gene_name,display_name,biotype,keep
Zfp553,Zfp553,TF,TRUE
Zfp771,Zfp771,TF,TRUE
Tfdp2,Tfdp2,TF,TRUE
Barhl1,Barhl1,TF,TRUE
Ebf1,Ebf1,TF,TRUE
Irx3,Irx3,TF,TRUE
Satb2,Satb2,TF,TRUE
Zfp683,Zfp683,TF,TRUE
Dmbx1,Dmbx1,TF,TRUE
Irx5,Irx5,TF,TRUE
Irx6,Irx6,TF,TRUE
Zhx1,Zhx1,TF,TRUE
Prdm16,Prdm16,TF,TRUE
Sox30,Sox30,TF,TRUE
Zfp960,Zfp960,TF,TRUE
Zfp97,Zfp97,TF,TRUE
Mlx,Mlx,TF,TRUE
Hlx,Hlx,TF,TRUE
Zfp473,Zfp473,TF,TRUE
Zfp808,Zfp808,TF,TRUE
Nfib,Nfib,TF,TRUE
Gm3604,Gm3604,TF,TRUE
Zfp935,Zfp935,TF,TRUE
Gm49359,Gm49359,TF,TRUE
Zfp934,Zfp934,TF,TRUE
Platr25,Platr25,TF,TRUE
Gm5141,Gm5141,TF,TRUE
E2f7,E2f7,TF,TRUE
Zbtb38,Zbtb38,TF,TRUE
Batf2,Batf2,TF,TRUE
Emx1,Emx1,TF,TRUE
P2rx2,P2rx2,TF,TRUE
Atf5,Atf5,TF,TRUE
Esrra,Esrra,TF,TRUE
Cdx4,Cdx4,TF,TRUE
Rhox5,Rhox5,TF,TRUE
Noto,Noto,TF,TRUE
Stat2,Stat2,TF,TRUE
Bhlhe40,Bhlhe40,TF,TRUE
Zfp367,Zfp367,TF,TRUE
Sox3,Sox3,TF,TRUE
Cphx1,Cphx1,TF,TRUE
Duxbl1,Duxbl1,TF,TRUE
Hes5,Hes5,TF,TRUE
Hhex,Hhex,TF,TRUE
Atoh1,Atoh1,TF,TRUE
Zfp768,Zfp768,TF,TRUE
Mypop,Mypop,TF,TRUE
Zbtb2,Zbtb2,TF,TRUE
Spi1,Spi1,TF,TRUE
Zfp747,Zfp747,TF,TRUE
Foxa3,Foxa3,TF,TRUE
9130019O22Rik,9130019O22Rik,TF,TRUE
E430018J23Rik,E430018J23Rik,TF,TRUE
Zfp764,Zfp764,TF,TRUE
Gm10772,Gm10772,TF,TRUE
Egr4,Egr4,TF,TRUE
Zfp689,Zfp689,TF,TRUE
Pax4,Pax4,TF,TRUE
Neurog1,Neurog1,TF,TRUE
Foxr1,Foxr1,TF,TRUE
Esr1,Esr1,TF,TRUE
Zkscan4,Zkscan4,TF,TRUE
Zkscan8,Zkscan8,TF,TRUE
Zfp160,Zfp160,TF,TRUE
Foxl2,Foxl2,TF,TRUE
Runx2,Runx2,TF,TRUE
Zfp677,Zfp677,TF,TRUE
Zfp54,Zfp54,TF,TRUE
Gata3,Gata3,TF,TRUE
Nr2e3,Nr2e3,TF,TRUE
Zfp51,Zfp51,TF,TRUE
Zfp53,Zfp53,TF,TRUE
Zfp52,Zfp52,TF,TRUE
Zfp948,Zfp948,TF,TRUE
Cdc5l,Cdc5l,TF,TRUE
Runx3,Runx3,TF,TRUE
Prdm5,Prdm5,TF,TRUE
Six5,Six5,TF,TRUE
Ascl3,Ascl3,TF,TRUE
Figla,Figla,TF,TRUE
Spdef,Spdef,TF,TRUE
Thap1,Thap1,TF,TRUE
Ski,Ski,TF,TRUE
Zfp958,Zfp958,TF,TRUE
Sox14,Sox14,TF,TRUE
Grhl3,Grhl3,TF,TRUE
Zfp709,Zfp709,TF,TRUE
Zfp882,Zfp882,TF,TRUE
Zfp617,Zfp617,TF,TRUE
Zbtb37,Zbtb37,TF,TRUE
Msx1,Msx1,TF,TRUE
Zfp961,Zfp961,TF,TRUE
Zfp523,Zfp523,TF,TRUE
Zfp62,Zfp62,TF,TRUE
Zfp629,Zfp629,TF,TRUE
Irf5,Irf5,TF,TRUE
E2f1,E2f1,TF,TRUE
Zfp341,Zfp341,TF,TRUE
Esrrg,Esrrg,TF,TRUE
Ppard,Ppard,TF,TRUE
Ikzf4,Ikzf4,TF,TRUE
Klf2,Klf2,TF,TRUE
E2f2,E2f2,TF,TRUE
Shox2,Shox2,TF,TRUE
Aebp2,Aebp2,TF,TRUE
Zfp319,Zfp319,TF,TRUE
Sp5,Sp5,TF,TRUE
Fosb,Fosb,TF,TRUE
Zfp46,Zfp46,TF,TRUE
Tead3,Tead3,TF,TRUE
Zbtb7b,Zbtb7b,TF,TRUE
Zfp143,Zfp143,TF,TRUE
Dmrta1,Dmrta1,TF,TRUE
Zfp352,Zfp352,TF,TRUE
Six3,Six3,TF,TRUE
Srf,Srf,TF,TRUE
Zfp668,Zfp668,TF,TRUE
Pbxip1,Pbxip1,TF,TRUE
Isx,Isx,TF,TRUE
Alx3,Alx3,TF,TRUE
Nrf1,Nrf1,TF,TRUE
Myrfl,Myrfl,TF,TRUE
Skor1,Skor1,TF,TRUE
Gm12845,Gm12845,TF,TRUE
Zbtb40,Zbtb40,TF,TRUE
Klf17,Klf17,TF,TRUE
Zfp287,Zfp287,TF,TRUE
Zfp286,Zfp286,TF,TRUE
Jun,Jun,TF,TRUE
Neurod4,Neurod4,TF,TRUE
Prox1,Prox1,TF,TRUE
Smad3,Smad3,TF,TRUE
Crebzf,Crebzf,TF,TRUE
Pparg,Pparg,TF,TRUE
Elk4,Elk4,TF,TRUE
Foxn1,Foxn1,TF,TRUE
Etv4,Etv4,TF,TRUE
Meox1,Meox1,TF,TRUE
Nkx3-2,Nkx3-2,TF,TRUE
Purg,Purg,TF,TRUE
Tfeb,Tfeb,TF,TRUE
Zfp296,Zfp296,TF,TRUE
Klf14,Klf14,TF,TRUE
Zfp354c,Zfp354c,TF,TRUE
Zfp879,Zfp879,TF,TRUE
Batf3,Batf3,TF,TRUE
Zfp454,Zfp454,TF,TRUE
Zfp2,Zfp2,TF,TRUE
Zfp354b,Zfp354b,TF,TRUE
Atf3,Atf3,TF,TRUE
Prop1,Prop1,TF,TRUE
Foxn4,Foxn4,TF,TRUE
Nfia,Nfia,TF,TRUE
Zfp354a,Zfp354a,TF,TRUE
Plagl1,Plagl1,TF,TRUE
2610044O15Rik8,2610044O15Rik8,TF,TRUE
Mecom,Mecom,TF,TRUE
Zscan29,Zscan29,TF,TRUE
Mynn,Mynn,TF,TRUE
Zfp422,Zfp422,TF,TRUE
Zfp872,Zfp872,TF,TRUE
Zfp809,Zfp809,TF,TRUE
Zfp599,Zfp599,TF,TRUE
Zkscan6,Zkscan6,TF,TRUE
Zfp810,Zfp810,TF,TRUE
Pknox1,Pknox1,TF,TRUE
Zfp637,Zfp637,TF,TRUE
Gmeb2,Gmeb2,TF,TRUE
Zfp239,Zfp239,TF,TRUE
Neurog3,Neurog3,TF,TRUE
Hivep2,Hivep2,TF,TRUE
Relb,Relb,TF,TRUE
Irf3,Irf3,TF,TRUE
Creb3l4,Creb3l4,TF,TRUE
Tchp,Tchp,TF,TRUE
Wiz,Wiz,TF,TRUE
Zfp248,Zfp248,TF,TRUE
Zfp9,Zfp9,TF,TRUE
Olig3,Olig3,TF,TRUE
Skil,Skil,TF,TRUE
Carf,Carf,TF,TRUE
Zfp871,Zfp871,TF,TRUE
Zfp811,Zfp811,TF,TRUE
Zfp799,Zfp799,TF,TRUE
Zfp870,Zfp870,TF,TRUE
Zfp472,Zfp472,TF,TRUE
Creb3l2,Creb3l2,TF,TRUE
Zfp952,Zfp952,TF,TRUE
Zfp763,Zfp763,TF,TRUE
Zfp563,Zfp563,TF,TRUE
Zfp955a,Zfp955a,TF,TRUE
Zfp955b,Zfp955b,TF,TRUE
Zfp81,Zfp81,TF,TRUE
Zfp101,Zfp101,TF,TRUE
Hsf4,Hsf4,TF,TRUE
Myb,Myb,TF,TRUE
E2f4,E2f4,TF,TRUE
Zfp639,Zfp639,TF,TRUE
Tbx20,Tbx20,TF,TRUE
Mesp1,Mesp1,TF,TRUE
Mesp2,Mesp2,TF,TRUE
Dlx1,Dlx1,TF,TRUE
Hnf1a,Hnf1a,TF,TRUE
Dlx2,Dlx2,TF,TRUE
Tcf21,Tcf21,TF,TRUE
Gbx1,Gbx1,TF,TRUE
Mafg,Mafg,TF,TRUE
Foxd3,Foxd3,TF,TRUE
Zfp57,Zfp57,TF,TRUE
T,T,TF,TRUE
Zfp710,Zfp710,TF,TRUE
Rorc,Rorc,TF,TRUE
Prrx1,Prrx1,TF,TRUE
Tcf7,Tcf7,TF,TRUE
Gbx2,Gbx2,TF,TRUE
Foxj3,Foxj3,TF,TRUE
Hivep3,Hivep3,TF,TRUE
Foxo6,Foxo6,TF,TRUE
Nr2f6,Nr2f6,TF,TRUE
Rxrb,Rxrb,TF,TRUE
Ubp1,Ubp1,TF,TRUE
Nfyc,Nfyc,TF,TRUE
Pax7,Pax7,TF,TRUE
Zfp69,Zfp69,TF,TRUE
Rlf,Rlf,TF,TRUE
Mycl,Mycl,TF,TRUE
Heyl,Heyl,TF,TRUE
Tead1,Tead1,TF,TRUE
Jund,Jund,TF,TRUE
Rora,Rora,TF,TRUE
Lrrfip1,Lrrfip1,TF,TRUE
Foxb1,Foxb1,TF,TRUE
En2,En2,TF,TRUE
Zfp358,Zfp358,TF,TRUE
Nr1h3,Nr1h3,TF,TRUE
Zgpat,Zgpat,TF,TRUE
Eomes,Eomes,TF,TRUE
Tead2,Tead2,TF,TRUE
Tbx19,Tbx19,TF,TRUE
Irf1,Irf1,TF,TRUE
Mnx1,Mnx1,TF,TRUE
Zbtb17,Zbtb17,TF,TRUE
Tlx2,Tlx2,TF,TRUE
Lbx2,Lbx2,TF,TRUE
Sp3,Sp3,TF,TRUE
Arntl,Arntl,TF,TRUE
Prdm2,Prdm2,TF,TRUE
Rbpj,Rbpj,TF,TRUE
Hoxa4,Hoxa4,TF,TRUE
Hoxa5,Hoxa5,TF,TRUE
Hoxa6,Hoxa6,TF,TRUE
Hoxa7,Hoxa7,TF,TRUE
Hoxa9,Hoxa9,TF,TRUE
Hoxa10,Hoxa10,TF,TRUE
Hoxa11,Hoxa11,TF,TRUE
Zfp990,Zfp990,TF,TRUE
Zfp980,Zfp980,TF,TRUE
Tcf12,Tcf12,TF,TRUE
Irf8,Irf8,TF,TRUE
Zfp986,Zfp986,TF,TRUE
Zfp987,Zfp987,TF,TRUE
Zfp600,Zfp600,TF,TRUE
Zfp992,Zfp992,TF,TRUE
Zfp981,Zfp981,TF,TRUE
Foxf1,Foxf1,TF,TRUE
Hoxa1,Hoxa1,TF,TRUE
Hoxa2,Hoxa2,TF,TRUE
Zfp989,Zfp989,TF,TRUE
Hoxa3,Hoxa3,TF,TRUE
Rex2,Rex2,TF,TRUE
Zfp991,Zfp991,TF,TRUE
Hoxa13,Hoxa13,TF,TRUE
Hes6,Hes6,TF,TRUE
Evx1,Evx1,TF,TRUE
Zfp988,Zfp988,TF,TRUE
Zfp978,Zfp978,TF,TRUE
Zfp982,Zfp982,TF,TRUE
Zfp985,Zfp985,TF,TRUE
Zfp979,Zfp979,TF,TRUE
Foxc2,Foxc2,TF,TRUE
Foxl1,Foxl1,TF,TRUE
Sp9,Sp9,TF,TRUE
Zfp180,Zfp180,TF,TRUE
Zfp112,Zfp112,TF,TRUE
Zfp235,Zfp235,TF,TRUE
Zfp114,Zfp114,TF,TRUE
Csrnp1,Csrnp1,TF,TRUE
Zfp111,Zfp111,TF,TRUE
Zfp109,Zfp109,TF,TRUE
Zfp280d,Zfp280d,TF,TRUE
Zfp108,Zfp108,TF,TRUE
Zfp93,Zfp93,TF,TRUE
Snai3,Snai3,TF,TRUE
Hes7,Hes7,TF,TRUE
Zfp61,Zfp61,TF,TRUE
Zfp94,Zfp94,TF,TRUE
Myog,Myog,TF,TRUE
Rfx7,Rfx7,TF,TRUE
Tbx3,Tbx3,TF,TRUE
Foxk2,Foxk2,TF,TRUE
Klf3,Klf3,TF,TRUE
Pou3f1,Pou3f1,TF,TRUE
Tbx5,Tbx5,TF,TRUE
Mtf1,Mtf1,TF,TRUE
Pcbp1,Pcbp1,TF,TRUE
Mxd1,Mxd1,TF,TRUE
Ptf1a,Ptf1a,TF,TRUE
Lhx5,Lhx5,TF,TRUE
Zfp628,Zfp628,TF,TRUE
Zfp750,Zfp750,TF,TRUE
Zfp651,Zfp651,TF,TRUE
Onecut1,Onecut1,TF,TRUE
Zscan2,Zscan2,TF,TRUE
Zfp84,Zfp84,TF,TRUE
Sox18,Sox18,TF,TRUE
Zfp790,Zfp790,TF,TRUE
Zfp524,Zfp524,TF,TRUE
Tfap2e,Tfap2e,TF,TRUE
Gm44973,Gm44973,TF,TRUE
Zfp940,Zfp940,TF,TRUE
Zfp865,Zfp865,TF,TRUE
Zfp280b,Zfp280b,TF,TRUE
Zfp420,Zfp420,TF,TRUE
Zfp27,Zfp27,TF,TRUE
Zfp383,Zfp383,TF,TRUE
Klf7,Klf7,TF,TRUE
Zfp74,Zfp74,TF,TRUE
Zfp784,Zfp784,TF,TRUE
Zfp580,Zfp580,TF,TRUE
Zscan20,Zscan20,TF,TRUE
Creb1,Creb1,TF,TRUE
Zfp362,Zfp362,TF,TRUE
Pou2f1,Pou2f1,TF,TRUE
2010315B03Rik,2010315B03Rik,TF,TRUE
Pcbp3,Pcbp3,TF,TRUE
Zfp445,Zfp445,TF,TRUE
Zfp568,Zfp568,TF,TRUE
Zkscan7,Zkscan7,TF,TRUE
Zfp105,Zfp105,TF,TRUE
Zfp14,Zfp14,TF,TRUE
Trp53,Trp53,TF,TRUE
Dmrtc2,Dmrtc2,TF,TRUE
Klf4,Klf4,TF,TRUE
Zfp82,Zfp82,TF,TRUE
Elf3,Elf3,TF,TRUE
Zfp566,Zfp566,TF,TRUE
Pou3f2,Pou3f2,TF,TRUE
Zfp260,Zfp260,TF,TRUE
Zfp382,Zfp382,TF,TRUE
Zfp146,Zfp146,TF,TRUE
Sox6,Sox6,TF,TRUE
Sox15,Sox15,TF,TRUE
Tgif2,Tgif2,TF,TRUE
Ovol3,Ovol3,TF,TRUE
Zfp787,Zfp787,TF,TRUE
Zfp408,Zfp408,TF,TRUE
Zfp444,Zfp444,TF,TRUE
Bach2,Bach2,TF,TRUE
Zscan5b,Zscan5b,TF,TRUE
Zbtb4,Zbtb4,TF,TRUE
Myt1,Myt1,TF,TRUE
Hnf1b,Hnf1b,TF,TRUE
Zfp667,Zfp667,TF,TRUE
Zfp583,Zfp583,TF,TRUE
Gm3854,Gm3854,TF,TRUE
Zfp78,Zfp78,TF,TRUE
Zkscan16,Zkscan16,TF,TRUE
Zfp28,Zfp28,TF,TRUE
Phox2b,Phox2b,TF,TRUE
Plag1,Plag1,TF,TRUE
2610008E11Rik,2610008E11Rik,TF,TRUE
Rxrg,Rxrg,TF,TRUE
Zim1,Zim1,TF,TRUE
Zfp513,Zfp513,TF,TRUE
Lmx1a,Lmx1a,TF,TRUE
Cux2,Cux2,TF,TRUE
Peg3,Peg3,TF,TRUE
Pbx1,Pbx1,TF,TRUE
Atf2,Atf2,TF,TRUE
Lhx1,Lhx1,TF,TRUE
Dbp,Dbp,TF,TRUE
Zfp418,Zfp418,TF,TRUE
Zfp772,Zfp772,TF,TRUE
Fosl2,Fosl2,TF,TRUE
Zfp292,Zfp292,TF,TRUE
Evx2,Evx2,TF,TRUE
Hoxd13,Hoxd13,TF,TRUE
Hoxd12,Hoxd12,TF,TRUE
Hoxd11,Hoxd11,TF,TRUE
Hoxd10,Hoxd10,TF,TRUE
Hoxd9,Hoxd9,TF,TRUE
Hoxd8,Hoxd8,TF,TRUE
Hoxd3,Hoxd3,TF,TRUE
Hoxd4,Hoxd4,TF,TRUE
Gm28230,Gm28230,TF,TRUE
Hoxd1,Hoxd1,TF,TRUE
Mlxipl,Mlxipl,TF,TRUE
Nfx1,Nfx1,TF,TRUE
Hand1,Hand1,TF,TRUE
Nfe2l2,Nfe2l2,TF,TRUE
Atf6,Atf6,TF,TRUE
Aff3,Aff3,TF,TRUE
Prrx2,Prrx2,TF,TRUE
Cux1,Cux1,TF,TRUE
Tcf3,Tcf3,TF,TRUE
Patz1,Patz1,TF,TRUE
Onecut3,Onecut3,TF,TRUE
Zkscan1,Zkscan1,TF,TRUE
Zscan21,Zscan21,TF,TRUE
Zfp692,Zfp692,TF,TRUE
Npas2,Npas2,TF,TRUE
Zfp113,Zfp113,TF,TRUE
Myef2,Myef2,TF,TRUE
Zfp672,Zfp672,TF,TRUE
Klf16,Klf16,TF,TRUE
Ikzf2,Ikzf2,TF,TRUE
Ascl5,Ascl5,TF,TRUE
Creb3l1,Creb3l1,TF,TRUE
Zfp157,Zfp157,TF,TRUE
Zfp68,Zfp68,TF,TRUE
A430033K04Rik,A430033K04Rik,TF,TRUE
Zfp574,Zfp574,TF,TRUE
Zik1,Zik1,TF,TRUE
Rfx8,Rfx8,TF,TRUE
Tbx2,Tbx2,TF,TRUE
Tbx4,Tbx4,TF,TRUE
Nr1i3,Nr1i3,TF,TRUE
Creb3l3,Creb3l3,TF,TRUE
Uncx,Uncx,TF,TRUE
Zbtb7a,Zbtb7a,TF,TRUE
Zscan4b,Zscan4b,TF,TRUE
Mafk,Mafk,TF,TRUE
Zscan4c,Zscan4c,TF,TRUE
Zscan4-ps1,Zscan4-ps1,TF,TRUE
Zscan4d,Zscan4d,TF,TRUE
Zscan4e,Zscan4e,TF,TRUE
Zscan4f,Zscan4f,TF,TRUE
Zscan4-ps2,Zscan4-ps2,TF,TRUE
Zscan4-ps3,Zscan4-ps3,TF,TRUE
Mafb,Mafb,TF,TRUE
Foxk1,Foxk1,TF,TRUE
Creb3,Creb3,TF,TRUE
Zbtb32,Zbtb32,TF,TRUE
Zhx3,Zhx3,TF,TRUE
Etv2,Etv2,TF,TRUE
Zfp281,Zfp281,TF,TRUE
Nr5a2,Nr5a2,TF,TRUE
Nfic,Nfic,TF,TRUE
Zfp551,Zfp551,TF,TRUE
Zfp606,Zfp606,TF,TRUE
Pax5,Pax5,TF,TRUE
Zbtb5,Zbtb5,TF,TRUE
Pax8,Pax8,TF,TRUE
Zfp11,Zfp11,TF,TRUE
Gm10778,Gm10778,TF,TRUE
Zfp433,Zfp433,TF,TRUE
Gm4767,Gm4767,TF,TRUE
Gm32687,Gm32687,TF,TRUE
Zscan18,Zscan18,TF,TRUE
Zfp873,Zfp873,TF,TRUE
BC024063,BC024063,TF,TRUE
AU041133,AU041133,TF,TRUE
Zfp329,Zfp329,TF,TRUE
Zfp938,Zfp938,TF,TRUE
Gm4924,Gm4924,TF,TRUE
Nfyb,Nfyb,TF,TRUE
Sox17,Sox17,TF,TRUE
Zfp128,Zfp128,TF,TRUE
Zscan22,Zscan22,TF,TRUE
Zfp324,Zfp324,TF,TRUE
Ikzf5,Ikzf5,TF,TRUE
Foxe1,Foxe1,TF,TRUE
Hmx3,Hmx3,TF,TRUE
Hmx2,Hmx2,TF,TRUE
Pou2f2,Pou2f2,TF,TRUE
Gtf2i,Gtf2i,TF,TRUE
Nr4a3,Nr4a3,TF,TRUE
Zfp526,Zfp526,TF,TRUE
Zfp189,Zfp189,TF,TRUE
Erf,Erf,TF,TRUE
Gtf2ird1,Gtf2ird1,TF,TRUE
Bcl6b,Bcl6b,TF,TRUE
Tal2,Tal2,TF,TRUE
Nkx1-2,Nkx1-2,TF,TRUE
Myod1,Myod1,TF,TRUE
Mybl2,Mybl2,TF,TRUE
Hsf5,Hsf5,TF,TRUE
Arid3c,Arid3c,TF,TRUE
Pou3f3,Pou3f3,TF,TRUE
Lhx9,Lhx9,TF,TRUE
Alx4,Alx4,TF,TRUE
Hnf4a,Hnf4a,TF,TRUE
Cic,Cic,TF,TRUE
Zbtb41,Zbtb41,TF,TRUE
Zbtb49,Zbtb49,TF,TRUE
Nhlh1,Nhlh1,TF,TRUE
Vezf1,Vezf1,TF,TRUE
Neurod1,Neurod1,TF,TRUE
St18,St18,TF,TRUE
Rbpjl,Rbpjl,TF,TRUE
Ciao1,Ciao1,TF,TRUE
Usf2,Usf2,TF,TRUE
Preb,Preb,TF,TRUE
Tcf23,Tcf23,TF,TRUE
Rbak,Rbak,TF,TRUE
Zfp12,Zfp12,TF,TRUE
Zfp853,Zfp853,TF,TRUE
Foxi2,Foxi2,TF,TRUE
Xbp1,Xbp1,TF,TRUE
Hlf,Hlf,TF,TRUE
Arap1,Arap1,TF,TRUE
Kcnip3,Kcnip3,TF,TRUE
Sox9,Sox9,TF,TRUE
Ifi206,Ifi206,TF,TRUE
Ifi207,Ifi207,TF,TRUE
Ifi204,Ifi204,TF,TRUE
E2f8,E2f8,TF,TRUE
Aebp1,Aebp1,TF,TRUE
Zfp661,Zfp661,TF,TRUE
Dbx1,Dbx1,TF,TRUE
Ebf3,Ebf3,TF,TRUE
Zfp3,Zfp3,TF,TRUE
Phox2a,Phox2a,TF,TRUE
Zc3h8,Zc3h8,TF,TRUE
Nkx6-2,Nkx6-2,TF,TRUE
Ehf,Ehf,TF,TRUE
Elf5,Elf5,TF,TRUE
Usf1,Usf1,TF,TRUE
Tstd1,Tstd1,TF,TRUE
Fev,Fev,TF,TRUE
Purb,Purb,TF,TRUE
Cebpg,Cebpg,TF,TRUE
Cebpa,Cebpa,TF,TRUE
Sox13,Sox13,TF,TRUE
Zfp663,Zfp663,TF,TRUE
Irf6,Irf6,TF,TRUE
Zfp334,Zfp334,TF,TRUE
Ebf4,Ebf4,TF,TRUE
Ikzf1,Ikzf1,TF,TRUE
Zfp941,Zfp941,TF,TRUE
Zfp507,Zfp507,TF,TRUE
Zkscan2,Zkscan2,TF,TRUE
Zfp536,Zfp536,TF,TRUE
Wt1,Wt1,TF,TRUE
Zfp735,Zfp735,TF,TRUE
Zfp616,Zfp616,TF,TRUE
Dlx3,Dlx3,TF,TRUE
Dlx4,Dlx4,TF,TRUE
Meis1,Meis1,TF,TRUE
Zfp619,Zfp619,TF,TRUE
Irf7,Irf7,TF,TRUE
Mnt,Mnt,TF,TRUE
Deaf1,Deaf1,TF,TRUE
Zfp652,Zfp652,TF,TRUE
Pax6,Pax6,TF,TRUE
Otx1,Otx1,TF,TRUE
Hoxb13,Hoxb13,TF,TRUE
Hoxb9,Hoxb9,TF,TRUE
Hoxb8,Hoxb8,TF,TRUE
Hoxb7,Hoxb7,TF,TRUE
Hoxb6,Hoxb6,TF,TRUE
Hoxb5,Hoxb5,TF,TRUE
Hoxb4,Hoxb4,TF,TRUE
Snai1,Snai1,TF,TRUE
Hoxb3,Hoxb3,TF,TRUE
Hoxb2,Hoxb2,TF,TRUE
Hoxb1,Hoxb1,TF,TRUE
Cebpb,Cebpb,TF,TRUE
Nfe2l1,Nfe2l1,TF,TRUE
Sp2,Sp2,TF,TRUE
Sp6,Sp6,TF,TRUE
Tbx21,Tbx21,TF,TRUE
Zbtb34,Zbtb34,TF,TRUE
Ascl2,Ascl2,TF,TRUE
Tlx3,Tlx3,TF,TRUE
Hic1,Hic1,TF,TRUE
Lmx1b,Lmx1b,TF,TRUE
Nfatc2,Nfatc2,TF,TRUE
Pbx3,Pbx3,TF,TRUE
Bmyc,Bmyc,TF,TRUE
Sohlh1,Sohlh1,TF,TRUE
Msx3,Msx3,TF,TRUE
Zfp446,Zfp446,TF,TRUE
Zbtb45,Zbtb45,TF,TRUE
Mzf1,Mzf1,TF,TRUE
Zfp954,Zfp954,TF,TRUE
Zfp773,Zfp773,TF,TRUE
Meis3,Meis3,TF,TRUE
Sall4,Sall4,TF,TRUE
Tshz2,Tshz2,TF,TRUE
Zfp217,Zfp217,TF,TRUE
Tfap2c,Tfap2c,TF,TRUE
Ctcfl,Ctcfl,TF,TRUE
Nacc2,Nacc2,TF,TRUE
Lhx3,Lhx3,TF,TRUE
Zfp770,Zfp770,TF,TRUE
Meis2,Meis2,TF,TRUE
Ovol2,Ovol2,TF,TRUE
Lhx6,Lhx6,TF,TRUE
Insm1,Insm1,TF,TRUE
Zbtb6,Zbtb6,TF,TRUE
Zbtb26,Zbtb26,TF,TRUE
Nkx2-4,Nkx2-4,TF,TRUE
Nkx2-2,Nkx2-2,TF,TRUE
Pax1,Pax1,TF,TRUE
Foxa2,Foxa2,TF,TRUE
Gzf1,Gzf1,TF,TRUE
Zfp120,Zfp120,TF,TRUE
Gm10770,Gm10770,TF,TRUE
Gm14139,Gm14139,TF,TRUE
Zfp937,Zfp937,TF,TRUE
Gm21994,Gm21994,TF,TRUE
Gm14124,Gm14124,TF,TRUE
Zfp442,Zfp442,TF,TRUE
Zfp345,Zfp345,TF,TRUE
Vsx1,Vsx1,TF,TRUE
Lhx2,Lhx2,TF,TRUE
Nr5a1,Nr5a1,TF,TRUE
Nr6a1,Nr6a1,TF,TRUE
Zeb2,Zeb2,TF,TRUE
Nr4a2,Nr4a2,TF,TRUE
Tbr1,Tbr1,TF,TRUE
Actn1,Actn1,Transcription_regulator,TRUE
Actn2,Actn2,Transcription_regulator,TRUE
Aff1,Aff1,Transcription_regulator,TRUE
Ahdc1,Ahdc1,Transcription_regulator,TRUE
Ahrr,Ahrr,Transcription_regulator,TRUE
Aip,Aip,Transcription_regulator,TRUE
Akirin1,Akirin1,Transcription_regulator,TRUE
Akirin2,Akirin2,Transcription_regulator,TRUE
Ankrd1,Ankrd1,Transcription_regulator,TRUE
Arid5b,Arid5b,Transcription_regulator,TRUE
Arl2bp,Arl2bp,Transcription_regulator,TRUE
Arrb1,Arrb1,Transcription_regulator,TRUE
Asah1,Asah1,Transcription_regulator,TRUE
Ascc1,Ascc1,Transcription_regulator,TRUE
Atn1,Atn1,Transcription_regulator,TRUE
Basp1,Basp1,Transcription_regulator,TRUE
Bcl3,Bcl3,Transcription_regulator,TRUE
Bcl9,Bcl9,Transcription_regulator,TRUE
Bcl9l,Bcl9l,Transcription_regulator,TRUE
Bcl10,Bcl10,Transcription_regulator,TRUE
Birc2,Birc2,Transcription_regulator,TRUE
Btaf1,Btaf1,Transcription_regulator,TRUE
Btg2,Btg2,Transcription_regulator,TRUE
Bud31,Bud31,Transcription_regulator,TRUE
C1d,C1d,Transcription_regulator,TRUE
C1qbp,C1qbp,Transcription_regulator,TRUE
Camta1,Camta1,Transcription_regulator,TRUE
Casp8ap2,Casp8ap2,Transcription_regulator,TRUE
Cbfa2t2,Cbfa2t2,Transcription_regulator,TRUE
Cbfb,Cbfb,Transcription_regulator,TRUE
Ccar1,Ccar1,Transcription_regulator,TRUE
Ccar2,Ccar2,Transcription_regulator,TRUE
Ccdc62,Ccdc62,Transcription_regulator,TRUE
Ccdc124,Ccdc124,Transcription_regulator,TRUE
Ccnd1,Ccnd1,Transcription_regulator,TRUE
Cdca4,Cdca4,Transcription_regulator,TRUE
Cdyl2,Cdyl2,Transcription_regulator,TRUE
Cebpz,Cebpz,Transcription_regulator,TRUE
Cenpj,Cenpj,Transcription_regulator,TRUE
Cir1,Cir1,Transcription_regulator,TRUE
Cited4,Cited4,Transcription_regulator,TRUE
Cmtm2a,Cmtm2a,Transcription_regulator,TRUE
Cnot6,Cnot6,Transcription_regulator,TRUE
Cnot7,Cnot7,Transcription_regulator,TRUE
Cnot9,Cnot9,Transcription_regulator,TRUE
Cops2,Cops2,Transcription_regulator,TRUE
Cops5,Cops5,Transcription_regulator,TRUE
Crym,Crym,Transcription_regulator,TRUE
Csprs,Csprs,Transcription_regulator,TRUE
Dcaf6,Dcaf6,Transcription_regulator,TRUE
Dcc,Dcc,Transcription_regulator,TRUE
Ddx54,Ddx54,Transcription_regulator,TRUE
Dhrs7b,Dhrs7b,Transcription_regulator,TRUE
Dmrtc1a,Dmrtc1a,Transcription_regulator,TRUE
Dmrtc1b,Dmrtc1b,Transcription_regulator,TRUE
Dmrtc1c1,Dmrtc1c1,Transcription_regulator,TRUE
Dnajb1,Dnajb1,Transcription_regulator,TRUE
Drap1,Drap1,Transcription_regulator,TRUE
Dyrk1b,Dyrk1b,Transcription_regulator,TRUE
Eaf1,Eaf1,Transcription_regulator,TRUE
