,heart_10x_20_heart_parse_20_Topic_1,heart_10x_20_heart_parse_20_Topic_2,heart_10x_20_heart_parse_20_Topic_3,heart_10x_20_heart_parse_20_Topic_4,heart_10x_20_heart_parse_20_Topic_5,heart_10x_20_heart_parse_20_Topic_6,heart_10x_20_heart_parse_20_Topic_7,heart_10x_20_heart_parse_20_Topic_8,heart_10x_20_heart_parse_20_Topic_9,heart_10x_20_heart_parse_20_Topic_10,heart_10x_20_heart_parse_20_Topic_11,heart_10x_20_heart_parse_20_Topic_12,heart_10x_20_heart_parse_20_Topic_13,heart_10x_20_heart_parse_20_Topic_14,heart_10x_20_heart_parse_20_Topic_15,heart_10x_20_heart_parse_20_Topic_16,heart_10x_20_heart_parse_20_Topic_17,heart_10x_20_heart_parse_20_Topic_18,heart_10x_20_heart_parse_20_Topic_19,heart_10x_20_heart_parse_20_Topic_20,heart_10x_20_heart_parse_20_Topic_21
Banp,0.047619047619047616,26.66256055239491,0.047619047619047616,0.047619047619047616,0.047619047619047616,89.59701459442712,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Baz1a,0.047619047619047616,14.847110334650747,0.047619047619047616,990.9524476450263,0.047619047619047616,104.12067270070666,0.047619047619047616,0.047619047619047616,841.3705890729923,0.047619047619047616,760.5132023728272,124.71058396890224,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,58.90406188340857,0.047619047619047616,0.047619047619047616,409.31538262963295,0.047619047619047616
Baz1b,0.047619047619047616,13.388617958643703,0.047619047619047616,1167.4288315775866,1456.2554127748747,103.51204208126218,481.63951082317897,1695.9324570377316,389.6789673133376,428.9021800432337,1126.8679971742392,586.80509505586,450.9146308898926,714.557801980821,3211.4002793835057,1994.379857720269,0.047619047619047616,131.58410859328103,0.047619047619047616,795.6722194353739,160.48437695170557
Baz2a,0.047619047619047616,25.13368688631416,0.047619047619047616,991.4960078526914,1040.8624575406984,107.59931860905229,226.38244389554782,1442.2805257476537,421.81522944841436,0.047619047619047616,1136.6759718709918,0.047619047619047616,476.34040222102647,919.5175542074536,0.047619047619047616,0.047619047619047616,32.84136556419544,393.293377029512,0.047619047619047616,139.32777659098306,136.6156096791112
Bcl7a,0.047619047619047616,12.880784373815088,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,657.1557419784697,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,126.53080960192408,0.047619047619047616
Bcl7b,6.106165237404162,13.658393358025554,0.047619047619047616,0.047619047619047616,0.047619047619047616,60.175596127374554,158.1944843421557,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Bcl7c,0.047619047619047616,11.819638607890479,0.047619047619047616,0.047619047619047616,0.047619047619047616,58.20500156578175,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Bcor,0.047619047619047616,17.11359361111634,0.047619047619047616,0.047619047619047616,0.047619047619047616,101.76119868611316,0.047619047619047616,980.9408434977573,430.42512238431755,0.047619047619047616,777.0364336232047,228.6505004387728,507.7521406983676,569.1121180305582,0.047619047619047616,0.047619047619047616,0.047619047619047616,190.76919925252372,55.810883160802675,423.8659680033258,174.817153597987
Bcorl1,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,64.33476756049657,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,437.8255951550247,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Bend3,0.047619047619047616,13.792264539518623,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Bicra,0.047619047619047616,17.29159806711091,0.047619047619047616,1245.974478088156,768.2784191441015,106.32847607678433,0.047619047619047616,1424.1388285814132,485.0532965475005,348.5902222037865,1060.2292852828753,0.047619047619047616,343.8028337348201,540.3269027528308,0.047619047619047616,0.047619047619047616,46.9516116367653,127.64608943185797,83.90655536882457,122.71187408765157,213.24803773746933
Bicral,0.047619047619047616,15.546672505689422,0.047619047619047616,872.7197755462333,1320.2174502781459,100.90623785577363,0.047619047619047616,1331.5458395122428,337.6032401182697,308.1967072356063,898.6597626055058,0.047619047619047616,347.6516552102076,538.1360398549882,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,146.05534464813942
Bptf,0.047619047619047616,19.918584157990946,0.047619047619047616,2820.2166925834044,2803.572252546038,162.4683382529912,515.326028969452,1731.5083304886268,1043.5697295766424,944.6121007506199,1729.965499346529,135.19753790278725,703.19205346826,1225.7426739647276,3584.4698417417467,2315.932241482205,173.00760887861253,299.6089252165773,135.74069779421217,362.50037749608356,393.7425966484602
Brcc3,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,504.92649512296884,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Brd1,0.047619047619047616,12.267768555901364,0.047619047619047616,1436.4677297133599,1152.498488759986,120.53135507929278,227.6599027147094,1371.100803020781,541.3683508409875,378.4991610418954,1215.5212588333966,0.047619047619047616,436.5896836306951,545.0528002542163,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,82.04211039596893,203.6470259722943,248.4737663269043
Brd7,0.047619047619047616,13.74299482412201,0.047619047619047616,0.047619047619047616,0.047619047619047616,91.32267665841037,508.6087018983955,1526.03661191147,295.86523334042647,0.047619047619047616,914.9294219894789,0.047619047619047616,524.3004393381615,396.61578693087137,0.047619047619047616,0.047619047619047616,0.047619047619047616,123.50449720662877,0.047619047619047616,217.16519355773926,144.45831843309625
Brd8,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,877.4110174617989,90.97934675561338,0.047619047619047616,941.8757093480203,0.047619047619047616,0.047619047619047616,999.5043403094088,331.0701437798401,266.51511792124137,451.30209232511976,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,421.0841404894988,133.28306694917902
Brd9,0.047619047619047616,13.494256541036167,0.047619047619047616,0.047619047619047616,0.047619047619047616,94.00267465719146,145.2489297726356,902.5085250824953,0.047619047619047616,0.047619047619047616,770.4094087591219,0.047619047619047616,316.3815107361911,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,199.72920608520508,0.047619047619047616
Brdt,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Brpf1,0.047619047619047616,14.360101018004217,0.047619047619047616,0.047619047619047616,0.047619047619047616,69.48670464471041,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,466.2236104560321,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,123.50435602556293,0.047619047619047616
Brpf3,0.047619047619047616,11.636387554662567,0.047619047619047616,0.047619047619047616,0.047619047619047616,58.10056337087936,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,459.6294095600534,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,112.42034194944426,0.047619047619047616
Bud23,10.821037929718855,25.627638261753148,20.54726920029361,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,22.955388115393,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Cbx6,0.047619047619047616,13.614329764184046,0.047619047619047616,0.047619047619047616,0.047619047619047616,80.85270402048106,290.2018479845103,0.047619047619047616,0.047619047619047616,0.047619047619047616,504.57487917513544,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,147.38654898727933,183.43412346947332
Cdan1,0.047619047619047616,11.56289998193985,0.047619047619047616,0.047619047619047616,0.047619047619047616,54.869677608348724,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,437.7632380248376,100.91411507209975,266.3167037486979,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,178.16782442728677,0.047619047619047616
Cdk2,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,89.44731503887894,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,153.01176934541823,0.047619047619047616
Cdkn1c,0.047619047619047616,17.759195012899188,32.3157240370251,0.047619047619047616,0.047619047619047616,71.98514875114023,257.3708768562265,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Cecr2,0.047619047619047616,15.75798187276663,0.047619047619047616,1939.5247673082308,0.047619047619047616,89.93270854247133,0.047619047619047616,1614.2413096301323,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,299.0003197709838,0.047619047619047616,3881.0821336315526,2362.4387338191273,48.49940695734695,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Cenpp,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,1402.3739954939858,0.047619047619047616,474.0843460082062,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,1152.6000836755459,0.047619047619047616
Cenpv,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,695.2751610392985,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Cfdp1,0.047619047619047616,12.916530550034208,0.047619047619047616,865.6851457046876,936.4326745112868,103.01575528284697,228.5188385997938,1183.4604698788803,0.047619047619047616,290.90759951171515,959.293858314628,0.047619047619047616,354.86086365947983,530.4773227449448,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,210.060213804245,170.94104718053063
Cggbp1,0.047619047619047616,16.65803527276866,0.047619047619047616,0.047619047619047616,0.047619047619047616,109.30808925801726,587.9206279284564,0.047619047619047616,0.047619047619047616,0.047619047619047616,468.3260329243407,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Chaer1,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Chaf1a,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,168.1173646030892,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,204.92094560083933,0.047619047619047616
Chaf1b,7.666863451811073,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,133.75651670064397,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,173.05344087203653,0.047619047619047616
Chd9,0.047619047619047616,28.742574492650856,0.047619047619047616,3284.969716594167,6541.946216439842,160.92634155196467,367.7077425728325,1820.8335291769652,2141.445876992635,1129.6660192631323,1711.1240056735367,0.047619047619047616,417.1489017826237,2172.2286062089224,8206.77440914031,5601.764048936632,0.047619047619047616,395.41347876840246,254.70403867080563,113.50410743554433,485.1815940502078
Chek1,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,112.0781822906372,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,145.78366285345206,0.047619047619047616
Chrac1,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,301.9751317942781,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Coprs,11.124140104179682,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Ctr9,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,57.04758680880246,162.47832357761365,1078.3754665239721,0.047619047619047616,0.047619047619047616,556.177745074182,0.047619047619047616,352.7283146740639,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,123.24519739781196,0.047619047619047616
Dapk3,0.047619047619047616,15.915755792508845,0.047619047619047616,0.047619047619047616,0.047619047619047616,49.529875426589854,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Daxx,25.380633759541347,21.28713890543667,13.628922456850441,0.047619047619047616,0.047619047619047616,65.80977421158588,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,30.32647722749971,0.047619047619047616,60.25433548790265,0.047619047619047616,0.047619047619047616
Dcaf1,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,728.462622795352,81.82934998440754,0.047619047619047616,1185.0432499910878,0.047619047619047616,0.047619047619047616,895.3844067018423,128.63753812534813,377.5091375030883,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,299.9449772834778,0.047619047619047616
Ddx21,0.047619047619047616,17.469391083792335,0.047619047619047616,0.047619047619047616,0.047619047619047616,96.67682273235671,487.10874633805656,0.047619047619047616,0.047619047619047616,0.047619047619047616,455.767643486979,0.047619047619047616,238.97229102631547,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,195.71495057689026,0.047619047619047616
Ddx23,0.047619047619047616,13.409442224164868,0.047619047619047616,0.047619047619047616,0.047619047619047616,76.78432296687282,196.99409930854097,0.047619047619047616,0.047619047619047616,0.047619047619047616,552.0634375517419,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Dek,0.047619047619047616,12.152529013427822,0.047619047619047616,808.1099933307536,739.8574611697122,78.7648436239972,687.3062440831245,744.9158178979317,416.4120579886812,0.047619047619047616,735.2594431798849,606.0292544793226,249.6205100299765,414.4448714528883,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,846.1280269622803,0.047619047619047616
Dicer1,0.047619047619047616,14.335116424706655,0.047619047619047616,1080.211384775484,996.8077990138218,108.02222747857294,0.047619047619047616,1394.3316426234962,0.047619047619047616,332.8014609290948,1256.2262587286345,0.047619047619047616,403.32011900410976,639.9253710792178,0.047619047619047616,0.047619047619047616,22.553248001402245,180.5430308163279,0.047619047619047616,259.6407795747121,200.0933073176894
Dmap1,15.96363712122786,16.92361253562879,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Dnajc9,0.047619047619047616,11.014036770510886,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Dnmt3l,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Dpf1,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Dpf2,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,55.75075931612432,0.047619047619047616,1016.7886640160484,0.047619047619047616,0.047619047619047616,466.25162971764803,0.047619047619047616,289.9964040730097,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Dpf3,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,2142.9765991903514,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,737.5202048454587,0.047619047619047616,10729.536942020539,7112.698715549045,0.047619047619047616,138.39412552598074,0.047619047619047616,0.047619047619047616,0.047619047619047616
Dppa3,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Dpy30,0.047619047619047616,11.591845544454243,0.047619047619047616,0.047619047619047616,0.047619047619047616,55.96710749576235,215.5775429420486,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Dtx3l,31.13244935884675,33.3397872414706,0.047619047619047616,0.047619047619047616,0.047619047619047616,116.6064252980112,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Dyrk1a,0.047619047619047616,17.241536173485702,0.047619047619047616,2562.175802745958,1876.107859934183,135.22984206864214,213.43576057067438,1992.5832325082965,1407.3248669817237,791.9828579688127,1665.0842202409583,521.7638156114224,774.0602594401738,1660.64211406405,8133.5784203314015,5293.362399631076,69.23324223654345,506.9446532830144,129.23799561672524,680.0429490407308,331.8405075073242
Eif1,0.047619047619047616,43.018081339934916,22.64212953518051,1397.9240455157837,1248.0687888580464,222.39041048096215,3690.3566688759047,976.6995486989947,432.53038202991354,344.5623981222373,521.729315486769,0.047619047619047616,290.57539909345746,578.8469707687045,0.047619047619047616,0.047619047619047616,0.047619047619047616,119.88524976824269,0.047619047619047616,0.047619047619047616,0.047619047619047616
Emsy,0.047619047619047616,11.684381110339679,0.047619047619047616,961.0154862327324,1175.990450328454,87.3354725847534,0.047619047619047616,1745.7651695318982,542.1320159910666,410.11211412650647,1189.7508796957595,151.4098432932473,425.9899816538067,944.6777499970935,3373.161325762349,0.047619047619047616,21.184109124867245,287.66255431362623,0.047619047619047616,320.6252175966899,134.87643975573917
Epc1,0.047619047619047616,13.535621831387088,0.047619047619047616,2204.273015906341,2325.2165986828336,131.26384708074133,0.047619047619047616,2011.8891234271293,954.3078386494974,820.3430202523684,1589.2605985575055,180.96104642940674,706.0671784649156,1100.317249479748,6989.127783990675,4436.889590115017,33.28824477060698,227.92256159815147,166.52893163337083,329.3758481343587,397.3015954660815
Epc2,0.047619047619047616,13.762287232879695,0.047619047619047616,1320.6184859194514,1950.6887023081456,108.06833720028283,0.047619047619047616,1587.476408291707,804.3339195095908,572.1192218693411,1315.1749419406872,0.047619047619047616,394.30447924627015,918.1016896515493,3352.6641176285284,0.047619047619047616,31.358492642873898,177.53145042129538,69.08529717090433,224.13948599497476,205.09758000041163
Exosc10,0.047619047619047616,15.498578173459157,0.047619047619047616,0.047619047619047616,0.047619047619047616,102.39630567219372,0.047619047619047616,867.387090417334,0.047619047619047616,0.047619047619047616,766.4628571300439,0.047619047619047616,321.7294205267952,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,186.42840700099865,0.047619047619047616
Eya1,13.755250664664525,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,355.72185064980994,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,50.201799938920885,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Eya2,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,1511.7181680257663,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Eya4,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,810.590950142242,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,63.13030762378065,0.047619047619047616,0.047619047619047616
Fam47c,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Fam47e,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Fam50a,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,149.54283604199583,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Fam50b,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Fam172a,0.047619047619047616,19.19612402436263,0.047619047619047616,4237.480247887382,5455.061397925356,139.08821950559542,0.047619047619047616,1291.0453236335147,2554.175428703159,1540.148633912961,1784.952315297293,271.66101626627994,589.0667849109598,2414.4798479837086,4712.283981815462,2995.2090020073783,123.14001082596369,650.8752982977664,420.64137723015955,527.8155460357666,808.5232845572538
Flicr,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Fshr,7.330848221163281,0.047619047619047616,9.087028437412826,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,20.432604270707817,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
