,hippocampus_10x_20_hippocampus_parse_20_Topic_1,hippocampus_10x_20_hippocampus_parse_20_Topic_2,hippocampus_10x_20_hippocampus_parse_20_Topic_3,hippocampus_10x_20_hippocampus_parse_20_Topic_4,hippocampus_10x_20_hippocampus_parse_20_Topic_5,hippocampus_10x_20_hippocampus_parse_20_Topic_6,hippocampus_10x_20_hippocampus_parse_20_Topic_7,hippocampus_10x_20_hippocampus_parse_20_Topic_8,hippocampus_10x_20_hippocampus_parse_20_Topic_9,hippocampus_10x_20_hippocampus_parse_20_Topic_10,hippocampus_10x_20_hippocampus_parse_20_Topic_11,hippocampus_10x_20_hippocampus_parse_20_Topic_12,hippocampus_10x_20_hippocampus_parse_20_Topic_13,hippocampus_10x_20_hippocampus_parse_20_Topic_14,hippocampus_10x_20_hippocampus_parse_20_Topic_15,hippocampus_10x_20_hippocampus_parse_20_Topic_16,hippocampus_10x_20_hippocampus_parse_20_Topic_17,hippocampus_10x_20_hippocampus_parse_20_Topic_18,hippocampus_10x_20_hippocampus_parse_20_Topic_19
Zfp335,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Brca2,26.593846964266902,20.565941630361174,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,47.3892688203695,0.05263157894736842,0.05263157894736842,268.6934498624419,0.05263157894736842,0.05263157894736842
Cdyl,17.474863069435614,0.05263157894736842,0.05263157894736842,0.05263157894736842,216.42995793473003,0.05263157894736842,958.8458507847262,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,378.2157496449915,0.05263157894736842,0.05263157894736842,0.05263157894736842,116.54956946453011,47.03040902552037,0.05263157894736842,0.05263157894736842
Crebbp,43.41957922223638,0.05263157894736842,1823.6158048930922,2526.301416911132,582.5752191473968,4411.231533124753,1445.7987650208554,1187.3081897326879,1036.7630245406688,1256.4831839982853,824.9334092864191,1294.5286261893607,6177.968438857095,119.33286796381444,0.05263157894736842,335.2850487287053,135.9154293671391,3924.3982036992124,753.252602895101
Gtf2b,18.322777282247216,7.130879984580632,0.05263157894736842,0.05263157894736842,180.2298664559821,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,67.46309690287819,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Gtf3c4,21.263176292878942,17.2588316651076,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,55.938435701262435,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Hat1,16.83579081914177,5.168842942530501,0.05263157894736842,0.05263157894736842,212.73475455154195,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,61.06794795525019,0.05263157894736842,51.10624841866256,203.81741248826796,0.05263157894736842,0.05263157894736842
Kat2a,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,16.271095850390115,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Kat2b,25.488005484533645,0.05263157894736842,0.05263157894736842,790.0855890817359,171.2819939206633,0.05263157894736842,1427.5472433824661,0.05263157894736842,217.09502815964885,482.1216508626591,272.93297328942344,445.27441512602,0.05263157894736842,46.82333442007686,0.05263157894736842,131.7633270473668,101.15710133278988,0.05263157894736842,0.05263157894736842
Kat5,25.813023364166853,0.05263157894736842,0.05263157894736842,0.05263157894736842,167.72377225086365,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,61.36944650159574,18.914484887064933,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Kat6a,30.18316851645128,0.05263157894736842,1260.8138006031904,897.4583718725976,475.89927930553466,1268.090975414773,890.2919747864322,482.72677893073495,326.7359476220709,0.05263157894736842,332.97932794266893,950.4787659097362,0.05263157894736842,82.44313777808422,0.05263157894736842,129.35973127517434,100.45695805570708,0.05263157894736842,0.05263157894736842
Kat6b,29.497413171133495,0.05263157894736842,1572.4009111906353,1341.6829158216847,448.27194134858405,4882.309601542551,478.8486973786474,1553.4377795628138,898.9486105918207,1128.412672530773,193.17684351046282,390.7616090503899,4066.969302214724,89.4047667282047,0.05263157894736842,186.48171921484862,324.88026942031564,2516.602392598202,628.147439518887
Kat7,29.744652885581093,7.944358320664664,931.3699709184076,0.05263157894736842,343.98944528958333,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,96.7859316315088,0.05263157894736842,48.018144018223715,73.93755043628362,0.05263157894736842,0.05263157894736842
Kat8,0.05263157894736842,6.447310835874049,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Kat14,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,193.3469922774519,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,50.5607735944199,0.05263157894736842,0.05263157894736842,47.748573651150714,0.05263157894736842,0.05263157894736842
Mcm3ap,21.57435664269901,4.8266209807810165,912.2871843547152,0.05263157894736842,234.1575707292225,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,65.95083846650834,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Mettl8,24.043206177316517,0.05263157894736842,616.9877211125927,0.05263157894736842,234.77932212618688,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,59.48285637844216,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Msl3,37.24334405744199,22.044110155538398,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,75.7293496357254,10.797504806151128,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Naa40,0.05263157894736842,0.05263157894736842,1144.8375751829983,0.05263157894736842,264.6965975602613,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,60.86139893138574,0.05263157894736842,0.05263157894736842,47.9630788943537,0.05263157894736842,0.05263157894736842
Naa50,25.542788780527754,5.707306617579425,712.657552578627,0.05263157894736842,293.85664134479407,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,70.39450574422509,0.05263157894736842,0.05263157894736842,83.33397314124653,0.05263157894736842,0.05263157894736842
Naa60,0.05263157894736842,8.939567740858392,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,51.83476934696973,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Nat8f3,20.13084170452507,0.05263157894736842,0.05263157894736842,1452.3553151505082,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Nat8f7,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Ncoa1,44.491613193902296,0.05263157894736842,2037.1141892282587,3790.5671050700735,572.191126196924,5482.437005662732,925.1247796769869,1561.7199380227498,1323.4450951608744,2018.0295809013899,487.22232514654934,313.7904845050259,7360.158776309903,124.6257686821031,0.05263157894736842,371.86292701773345,262.40372561364666,4466.043245867679,817.9851447307702
Ncoa3,27.317555735544857,0.05263157894736842,1151.2553400006211,0.05263157894736842,371.4189080990525,0.05263157894736842,584.2946399893233,0.05263157894736842,0.05263157894736842,375.25740428563466,197.3192092627872,930.8929836811649,0.05263157894736842,82.69900632994595,0.05263157894736842,83.97226093519755,0.05263157894736842,0.05263157894736842,0.05263157894736842
Tada2a,0.05263157894736842,0.05263157894736842,1123.6932562472136,0.05263157894736842,344.3255625493063,0.05263157894736842,333.29160043298884,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,60.58099986097695,0.05263157894736842,0.05263157894736842,74.69103450690098,0.05263157894736842,0.05263157894736842
Taf1,23.806661646604685,0.05263157894736842,1213.7191406367117,481.9180015865317,395.33641084267276,0.05263157894736842,377.10551139519754,365.14568607735316,0.05263157894736842,506.97018506442043,0.05263157894736842,0.05263157894736842,0.05263157894736842,68.32613720935711,0.05263157894736842,71.52150573626298,90.31837655438707,0.05263157894736842,0.05263157894736842
Atxn3,17.62935984164585,0.05263157894736842,995.7977397667996,0.05263157894736842,336.1402790885772,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,67.30095722225069,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Hdac1,0.05263157894736842,0.05263157894736842,621.9202070940352,0.05263157894736842,249.3714532916074,1012.4721727847241,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,59.4743888910032,0.05263157894736842,0.05263157894736842,40.79067020958184,0.05263157894736842,0.05263157894736842
Hdac2,16.458929660084255,0.05263157894736842,933.5276050706835,0.05263157894736842,299.51949641535424,0.05263157894736842,0.05263157894736842,343.6812046892509,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,65.7373759517975,0.05263157894736842,56.2775913366565,97.03367979237635,0.05263157894736842,0.05263157894736842
Hdac3,0.05263157894736842,0.05263157894736842,731.637346622008,0.05263157894736842,237.39446351421574,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,46.348638449531094,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Hdac4,18.196821287401256,0.05263157894736842,1436.463350971958,1219.2647316017128,363.61856434896697,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,1072.1136626664982,0.05263157894736842,276.1258748500734,3568.004234740188,79.04652847823354,0.05263157894736842,134.45023763969678,79.85529881923125,2517.0543838300205,516.9195358369386
Hdac5,16.469979648942857,0.05263157894736842,691.6480732579764,0.05263157894736842,207.66764095606433,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,65.10414961651887,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Hdac6,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Hdac7,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,196.9680443761639,0.05263157894736842,268.1826838608673,433.9635350371412,0.05263157894736842,0.05263157894736842,318.8174679431265,0.05263157894736842,0.05263157894736842,44.11293243515639,0.05263157894736842,51.34602131349621,0.05263157894736842,0.05263157894736842,0.05263157894736842
Hdac8,38.56561529673545,0.05263157894736842,978.9211167017619,6151.784883344427,401.2024933337812,3586.7727879921285,736.1297679708134,763.1755713903611,1028.7586037069898,1214.5361256387346,202.3894190260292,603.1817371059109,1715.404761927088,80.39691634375004,0.05263157894736842,185.082260540928,89.91895137196582,1241.3010540201183,627.748101737068
Hdac9,55.37032561111117,0.05263157894736842,2096.1097549170777,1422.6127470785634,473.61034042469777,4851.476580697738,726.7534788322114,1992.7779532330376,261.24418872941965,2538.2915881134745,237.9517062938143,1602.116326801197,7695.970705000382,112.7671701937546,0.05263157894736842,45.251413913271215,230.9333347205143,4485.48220493919,966.1803948726844
Hdac10,21.67634257465746,10.952202452736998,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,20.762920378260826,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Hdac11,0.05263157894736842,0.05263157894736842,644.0026141816195,0.05263157894736842,176.00056830937737,0.05263157894736842,342.8220053753358,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,51.84485897787467,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Mier1,25.860880890475936,0.05263157894736842,1185.550659216849,936.2612862032937,447.4543969984282,1042.0423710947487,627.8201937379031,326.6258066009198,271.69642954993657,446.03459193574827,480.4924719152065,685.4756564114545,0.05263157894736842,73.9761652884154,0.05263157894736842,105.95646220362849,94.59186208480091,0.05263157894736842,271.500057285708
Mier2,16.454485724442197,7.484961698488863,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,6.23742587586278,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Mta2,18.937967556961553,0.05263157894736842,0.05263157894736842,0.05263157894736842,177.26472149889943,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,45.34097265029027,30.911616500262937,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Sirt1,25.907126988137,8.516206294169713,0.05263157894736842,0.05263157894736842,207.5116078733419,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,73.78209463141307,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Sirt2,24.25355638453959,0.05263157894736842,722.2541848902117,0.05263157894736842,269.2092459651023,0.05263157894736842,1655.815286919443,0.05263157894736842,520.9111405786297,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,56.265986332347914,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Sirt3,0.05263157894736842,0.05263157894736842,615.3461591107542,0.05263157894736842,184.8269404005939,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,49.042789266226286,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Sirt6,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,6.367308370539383,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Sirt7,19.090504584657232,0.05263157894736842,0.05263157894736842,0.05263157894736842,186.48449840048588,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,57.8117708624973,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Suds3,0.05263157894736842,0.05263157894736842,857.2635754863683,0.05263157894736842,246.96866421579608,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,52.1498645145998,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Fbxl19,0.05263157894736842,5.0918477765366,0.05263157894736842,0.05263157894736842,179.3344031636243,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,45.939207165904435,6.80825778104569,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Hr,0.05263157894736842,12.36776100263118,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,8.666449695544904,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Jmjd1c,64.34118352815908,0.05263157894736842,2108.296423339844,2215.429568519433,663.1372728695835,6300.439367034556,1585.6884927264714,1646.4159579617638,2355.187504199909,1254.605310040851,1082.3486055503965,2695.2348551157356,7780.661067515112,141.56785487539975,0.05263157894736842,385.921427404439,204.71647276602826,4964.654531780042,846.0687821417143
Jmjd6,36.56898268688371,35.154812089575145,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,82.82915020347745,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Kdm1a,19.664146670015697,0.05263157894736842,1358.4987364651863,0.05263157894736842,421.3265596909353,1147.150399817103,360.75257496444226,1156.0389062081065,347.54394496315246,347.7794402192325,0.05263157894736842,271.72219672158764,0.05263157894736842,66.02268082105819,0.05263157894736842,64.58406064969797,114.96219467811005,0.05263157894736842,0.05263157894736842
Kdm1b,19.8899794491937,4.786443493983632,0.05263157894736842,0.05263157894736842,166.17140442406227,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,53.771353996140355,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Kdm2a,28.069633176400714,0.05263157894736842,1567.9152371055202,777.5840581693944,532.2259189508258,1756.7186915358593,619.75226550363,707.8065665314207,336.85200368255715,574.8627694916933,334.07181992767994,838.4786302866364,1905.6553568067498,89.74059774388594,0.05263157894736842,175.86034175788086,131.21547186476582,0.05263157894736842,291.1383225766547
Kdm2b,28.87173311061559,0.05263157894736842,1153.03681531491,0.05263157894736842,311.2893483314636,0.05263157894736842,0.05263157894736842,685.8848035444306,0.05263157894736842,0.05263157894736842,0.05263157894736842,482.4247724799087,0.05263157894736842,69.90292100976279,0.05263157894736842,0.05263157894736842,97.3165606734747,0.05263157894736842,0.05263157894736842
Kdm3a,30.330747588916054,0.05263157894736842,886.1488068430048,1413.9811841886465,331.05563574601103,0.05263157894736842,386.1685945651952,0.05263157894736842,303.0070760731501,0.05263157894736842,178.61066762894313,411.7838305803167,0.05263157894736842,74.54024599476453,0.05263157894736842,69.81695471900619,54.02871095884662,0.05263157894736842,0.05263157894736842
Kdm3b,36.00486292572207,0.05263157894736842,1193.2138093005408,644.0545283612128,444.75329284626906,0.05263157894736842,340.70453133726085,357.2767792244974,361.8325490660119,0.05263157894736842,154.87324213022026,915.4493901909203,0.05263157894736842,87.49234186779753,0.05263157894736842,100.05357029723625,80.05103746418543,0.05263157894736842,0.05263157894736842
Kdm4a,0.05263157894736842,0.05263157894736842,841.3869209958796,0.05263157894736842,263.1924514591041,0.05263157894736842,293.8175652902258,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,63.30630134496792,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Kdm4b,0.05263157894736842,0.05263157894736842,1449.6439475406419,0.05263157894736842,321.9211287314929,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,66.3202025162309,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Kdm4c,22.63074582122683,0.05263157894736842,1636.7868763438441,921.2734722301549,488.46438405113497,2478.382225949477,750.3575299243458,889.0282336814063,709.1814847500825,1008.2916618337812,329.39285019736406,511.3440944516981,3684.5342610961234,91.91546180343002,0.05263157894736842,147.87200595466075,65.58023573834238,2052.2685916298315,500.6773600011612
Kdm4d,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,11.557573355121972,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Kdm4dl,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Kdm5a,28.400164496044827,0.05263157894736842,1421.0057334498356,646.4020635827399,507.91606133065466,1274.9851704594255,665.0469686404281,771.4789597852754,301.0854164677757,515.6991296083428,302.9190318538217,529.1968296039547,1477.6986230012842,99.3549373653016,0.05263157894736842,170.75947895970333,112.5829389828064,0.05263157894736842,253.35098727177265
Kdm5b,20.52881002546698,0.05263157894736842,1522.1595230637936,1284.4153966977267,428.69578731147044,1264.6464289953853,402.7285991716593,752.7462405775275,0.05263157894736842,358.3289711073907,0.05263157894736842,394.2807261975633,2400.292072573188,79.03384840587314,0.05263157894736842,83.59356354446047,52.46230019035064,1511.261106390702,266.28595041223997
Kdm5c,20.10469116409221,0.05263157894736842,1309.867669731274,476.73890558788753,381.90054796385937,0.05263157894736842,356.15486911501165,285.60566080803983,0.05263157894736842,0.05263157894736842,0.05263157894736842,344.65405993908644,0.05263157894736842,62.38926558658756,0.05263157894736842,58.3857474124266,0.05263157894736842,0.05263157894736842,0.05263157894736842
Kdm5d,32.50507858478965,10.45687565218351,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,82.5199618883385,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Kdm6a,23.52375580845378,0.05263157894736842,1123.8786876143724,980.8130629295681,453.57137002228984,2261.404141316734,1596.9035368446198,587.2430468313895,474.88953047482806,419.19900210352483,455.74193269187947,766.4420809023082,1734.6328095889667,107.69335068327685,0.05263157894736842,246.46855641991175,122.43777752773099,0.05263157894736842,388.11503036675805
Kdm6b,16.79972105091687,0.05263157894736842,876.14246239521,0.05263157894736842,237.43108292380825,0.05263157894736842,0.05263157894736842,385.4360255407934,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,45.01745057315278,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Kdm7a,21.08211366108952,0.05263157894736842,1291.3619681642767,420.85394737141615,360.33784469856073,2929.505675945779,0.05263157894736842,324.9278730901424,262.69079403799367,0.05263157894736842,249.59071470631278,754.8306326467242,2678.2983205571522,67.63201355455834,0.05263157894736842,151.02112275344768,45.06859022382436,1357.0346814707707,0.05263157894736842
Kdm8,24.257602525444433,32.98271509772784,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,6.994378077759318,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Phf2,25.234445703381315,0.05263157894736842,682.3662971034254,0.05263157894736842,266.2132057457564,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,57.01999950615896,0.05263157894736842,40.83573185683539,0.05263157894736842,0.05263157894736842,0.05263157894736842
Phf8,21.62677594565236,0.05263157894736842,1240.1238920512953,425.60330106452744,354.20107462632393,0.05263157894736842,329.84251485559776,0.05263157894736842,218.79709755080668,416.20918440340563,0.05263157894736842,268.4219329395407,0.05263157894736842,58.419167600756076,0.05263157894736842,61.943908424254644,0.05263157894736842,0.05263157894736842,0.05263157894736842
Ash1l,43.51379467106431,0.05263157894736842,1933.8173761200487,2083.4583029916103,591.7985129251967,4535.957489132417,1238.9579895668016,1281.150881426675,927.1896452130411,1184.721942280614,725.8397624425161,1316.2503815109665,5934.423996568392,114.7033765580919,0.05263157894736842,263.1906285035872,186.10827243124257,3427.896708036724,782.2862064766161
Ash2l,24.544906062882966,7.118111787111911,758.7671715054727,0.05263157894736842,281.7993426812391,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,66.41065248697537,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Carm1,0.05263157894736842,0.05263157894736842,867.2210141767536,0.05263157894736842,270.1288257541855,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,57.785496443786,0.05263157894736842,0.05263157894736842,52.03231909709438,0.05263157894736842,0.05263157894736842
Cxxc1,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,56.35674528773,10.929414846385791,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Dot1l,23.630337367636443,0.05263157894736842,1637.0095756664612,0.05263157894736842,418.78543326627107,1486.6917714516012,461.9992422259934,440.46732415139144,222.55916321152313,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,80.4730914177856,0.05263157894736842,0.05263157894736842,61.37809017901572,0.05263157894736842,0.05263157894736842
