,cortex_10x_20_cortex_parse_20_Topic_1,cortex_10x_20_cortex_parse_20_Topic_2,cortex_10x_20_cortex_parse_20_Topic_3,cortex_10x_20_cortex_parse_20_Topic_4,cortex_10x_20_cortex_parse_20_Topic_5,cortex_10x_20_cortex_parse_20_Topic_6,cortex_10x_20_cortex_parse_20_Topic_7,cortex_10x_20_cortex_parse_20_Topic_8,cortex_10x_20_cortex_parse_20_Topic_9,cortex_10x_20_cortex_parse_20_Topic_10,cortex_10x_20_cortex_parse_20_Topic_11,cortex_10x_20_cortex_parse_20_Topic_12,cortex_10x_20_cortex_parse_20_Topic_13,cortex_10x_20_cortex_parse_20_Topic_14,cortex_10x_20_cortex_parse_20_Topic_15,cortex_10x_20_cortex_parse_20_Topic_16,cortex_10x_20_cortex_parse_20_Topic_17,cortex_10x_20_cortex_parse_20_Topic_18,cortex_10x_20_cortex_parse_20_Topic_19,cortex_10x_20_cortex_parse_20_Topic_20,cortex_10x_20_cortex_parse_20_Topic_21
Tti1,0.047619047619047616,16.295981634384507,201.6663424987926,69.8416920422128,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,90.63424731571449,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,43.970010107857924
Ubn1,2292.561610816507,10.617037603382473,408.0841300359131,58.435126671691734,0.047619047619047616,0.047619047619047616,352.9441855865549,0.047619047619047616,0.047619047619047616,256.12241534776393,0.047619047619047616,526.625004918436,142.03757116398964,728.1640703791663,487.03518352616163,0.047619047619047616,0.047619047619047616,656.0496441312974,0.047619047619047616,0.047619047619047616,21.367903569019308
Ubn2,5079.053693524529,14.490127287757625,627.7844332922701,104.68273315584219,1849.3935397740745,12334.191159827687,804.9768601959827,3602.884895175111,1229.115688439589,1047.2121353536136,0.047619047619047616,2365.2520451753035,543.1623310095996,2834.559693472726,2124.469320414979,0.047619047619047616,630.5399562694408,1839.7371900744904,3523.735863482366,1683.7125642195992,37.569690166443
Ubr2,3040.6955868889304,14.336277362421914,553.2655784415539,84.04517412395388,869.9155007766506,0.047619047619047616,395.83247089486423,1530.0447405646828,288.8032534823753,0.047619047619047616,0.047619047619047616,1703.0394363817961,303.30683468022977,1126.7231550670806,873.5158849174594,0.047619047619047616,148.6892767549941,873.4785424139267,1030.849474047051,611.3973202912704,29.46344618287449
Uchl5,0.047619047619047616,0.047619047619047616,226.34129815351437,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,344.57130624726415,0.047619047619047616,0.047619047619047616,33.13758258587297
Uhrf1,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,49.05671912687374
Uimc1,1880.723273041669,0.047619047619047616,363.0984754067391,54.55162817781998,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,418.95589795822036,125.06690137125334,0.047619047619047616,461.6710084868066,0.047619047619047616,0.047619047619047616,604.85398242589,0.047619047619047616,0.047619047619047616,21.997541000153504
Usp16,1973.509643868839,0.047619047619047616,337.3867110585001,51.94557212196566,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,929.2412998892366,0.047619047619047616,0.047619047619047616,664.0804584057921,0.047619047619047616,0.047619047619047616,655.9659383002622,0.047619047619047616,0.047619047619047616,495.47310264772716,0.047619047619047616,322.57081678639287,0.047619047619047616
Usp21,0.047619047619047616,29.272643735347565,0.047619047619047616,61.10000555747085,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,22.49837516021123,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,24.210455952471257,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,20.117536556706124
Usp22,1583.6621169090272,0.047619047619047616,316.10846157324306,38.57609542703463,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,405.49785866246197,0.047619047619047616,0.047619047619047616,771.8032305022173,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,312.16943472510445,0.047619047619047616
Usp49,0.047619047619047616,91.37950806365983,0.047619047619047616,114.87105197618129,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,106.64692410707156,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,12.525081470929432,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Utp3,0.047619047619047616,0.047619047619047616,195.41465890394673,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,18.092310410905753,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Vps72,0.047619047619047616,26.119813955845725,247.42032852320315,74.62632769293808,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,15.638959723000495,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,46.06658544603224
Wdr5,0.047619047619047616,18.45651907567528,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Xist,5272.399811828837,20.21965532439055,624.1904935219477,150.81461820972186,3423.3991907064806,9008.32787686642,719.9438175343744,2767.6903150782864,2544.437594833374,1429.1440650953186,0.047619047619047616,3077.0027215325313,791.9366430371825,2908.494690452303,2700.144123642533,0.047619047619047616,1017.1173163638623,2131.2560216573843,5028.064268706275,1448.5110452587621,123.60787392648704
Yeats2,2717.3330363554114,0.047619047619047616,417.52585297554833,51.79676586047367,601.0398647201098,0.047619047619047616,0.047619047619047616,724.6411525314929,415.57517634460703,0.047619047619047616,0.047619047619047616,682.0360777222592,181.26075646575345,1126.5358512060982,1115.200383598422,0.047619047619047616,120.74318324399215,581.6846230729182,739.1728438080335,0.047619047619047616,27.283351625005405
Yeats4,0.047619047619047616,15.09068984756614,184.39332245777533,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Ythdc1,2218.860956034941,0.047619047619047616,452.2885451376644,59.54052626485074,453.0199861318609,0.047619047619047616,400.73754004644707,834.1298376385889,296.3306480918825,331.3753535844701,0.047619047619047616,904.8217756060641,172.41877636160942,970.9657457584426,873.2742913328572,0.047619047619047616,172.02270595881123,915.0890657525314,771.0428123630461,429.54068258534306,20.865949338849852
Zdbf2,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,715.0499394518279,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,451.6560740403939,0.047619047619047616
Zfp42,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Zfp335,0.047619047619047616,35.099398154967055,216.30203808478007,70.35372509978436,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,17.301042119887743,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Brca2,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,215.5790186349814
Cdyl,1585.4732471377097,0.047619047619047616,207.66389328542982,63.34020376306165,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,850.9908770555428,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,862.8982256645043,2299.826296297253,0.047619047619047616,25.759888759503763
Crebbp,4738.7493243049175,14.926421710509498,634.4259728164409,109.4993033974259,2650.5291135811513,11473.516080196772,1072.9831045562146,2383.339210510254,1241.5037800216676,1203.2266647399615,0.047619047619047616,2092.176202027694,636.8907623751122,3337.0948061261856,1673.422563717689,0.047619047619047616,500.04562527691877,1839.6438978381623,3018.556368843454,1338.8769964688065,48.78901816378622
Gtf2b,0.047619047619047616,11.032865025209867,234.61985745980923,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Gtf3c4,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Hat1,0.047619047619047616,10.106338930274745,217.35030346603543,45.588041020557284,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,18.77605651790239,0.047619047619047616,301.8191556506755,0.047619047619047616,0.047619047619047616,190.00638841676945
Kat2a,0.047619047619047616,30.66318753578813,196.39988739239408,66.75632608052757,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,31.113964602590244,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,18.00774654605432,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Kat2b,0.047619047619047616,0.047619047619047616,0.047619047619047616,55.820744052143006,804.8555406889429,0.047619047619047616,382.4961012601122,1019.7311164108927,314.81627576703204,251.5172020345532,0.047619047619047616,2026.834201447362,242.35513829169741,0.047619047619047616,0.047619047619047616,0.047619047619047616,159.31214442876754,694.7121598396758,0.047619047619047616,0.047619047619047616,0.047619047619047616
Kat5,0.047619047619047616,18.201522530952268,207.3566656163072,58.07843599690607,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,25.001282466173755
Kat6a,2225.6034076452256,10.904677670804938,391.67654771210823,51.86586925205257,827.3764182465925,0.047619047619047616,436.82011175648694,0.047619047619047616,370.66405459530654,753.6510624173615,0.047619047619047616,1125.891546556483,118.4723316275934,765.0056491384637,718.5496279327314,0.047619047619047616,216.1396591635766,1187.7055234407123,777.6062234346983,366.8592885335286,40.61768252687419
Kat6b,4343.295103185317,0.047619047619047616,461.22209237438585,61.9841039404549,1402.9337272133846,9968.362141546802,366.8280743198177,2143.1516244925706,970.6719609451294,0.047619047619047616,0.047619047619047616,701.8544946536017,215.43938548963146,2733.2465338934035,1818.4777180236063,0.047619047619047616,879.540384968591,720.1072850048093,2585.0958300105863,1097.538091203441,80.7788436724713
Kat7,1420.3784975914393,0.047619047619047616,263.8109474891739,36.70192178255982,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,96.75562300435023,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,337.0137256823088,0.047619047619047616,0.047619047619047616,0.047619047619047616
Kat8,0.047619047619047616,45.74415571529679,0.047619047619047616,89.3190848329001,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,7.330663448448647,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,38.9192452049808,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Kat14,0.047619047619047616,10.324383258890764,180.21821358932704,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Mcm3ap,1364.7075116999008,0.047619047619047616,260.4670787680005,38.627354034160575,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,23.140371773465006
Mettl8,0.047619047619047616,14.680476044346193,197.70586412737734,35.754709945218984,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Msl3,0.047619047619047616,22.764092474630115,210.67980665821827,38.64894824332937,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,12.496546777939757,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Naa40,2097.37329119514,0.047619047619047616,281.07292418103265,50.645458954131165,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,541.3282663969346,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,78.2149448773148
Naa50,1304.9649691857617,0.047619047619047616,246.0434776873531,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,297.62214269850375,0.047619047619047616,0.047619047619047616,72.52834716212809
Naa60,0.047619047619047616,37.109967871836034,0.047619047619047616,63.913859533339185,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,33.546633592403346,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,16.672691933218612,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Nat8f3,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,2073.2468916380417,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Nat8f7,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Ncoa1,3913.3963666130517,16.607980158535916,591.1014473990998,92.72912302679485,4012.8588447727784,10313.551105249708,822.1922960094377,4842.36722684374,1858.1305713932775,0.047619047619047616,0.047619047619047616,1533.0714649946792,353.65635017697747,3612.098756699335,2553.2669627813643,0.047619047619047616,706.3505383955936,957.6997045359217,2032.8669455481356,1813.9963779173036,48.7691133386072
Ncoa3,1714.5123246164883,0.047619047619047616,345.5565399055637,62.192313253520815,0.047619047619047616,0.047619047619047616,0.047619047619047616,1124.2277143604908,0.047619047619047616,817.7082173805388,0.047619047619047616,689.8833008870766,278.2166122703089,728.4529178283354,0.047619047619047616,0.047619047619047616,0.047619047619047616,900.08633558637,0.047619047619047616,0.047619047619047616,24.61930215906571
Tada2a,2231.6574339922736,0.047619047619047616,273.18842596846883,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,594.8331493048969,0.047619047619047616,0.047619047619047616,668.1201345588046,0.047619047619047616,0.047619047619047616,0.047619047619047616,838.4279918789437,0.047619047619047616,0.047619047619047616
Taf1,2342.2401314679314,0.047619047619047616,361.7891601130212,48.17034449851899,514.7512667397413,0.047619047619047616,0.047619047619047616,947.3638209174661,0.047619047619047616,0.047619047619047616,0.047619047619047616,623.7078549123329,0.047619047619047616,834.8138077145531,758.7166129689158,0.047619047619047616,0.047619047619047616,487.64324269975936,684.1502999217539,377.85413736536884,50.46392357422441
Atxn3,1605.6333441757324,0.047619047619047616,319.2287012207029,37.159920618489934,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,433.4724515714312,0.047619047619047616,0.047619047619047616,0.047619047619047616
Hdac1,0.047619047619047616,0.047619047619047616,231.6855267370474,41.97446024755913,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,378.99044985786304,0.047619047619047616,0.047619047619047616,0.047619047619047616
Hdac2,1482.994478674496,0.047619047619047616,275.8236729590847,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,531.2609027750606,0.047619047619047616,0.047619047619047616,330.91099536979107,0.047619047619047616,0.047619047619047616,0.047619047619047616
Hdac3,0.047619047619047616,16.054478688165545,251.48347926695402,49.019463823887484,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Hdac4,3363.311010472915,0.047619047619047616,334.4656614679779,48.55339683051462,1741.0509265541968,6499.197164375091,0.047619047619047616,2229.6971007702396,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,340.1342346489604,3198.1195313589915,631.2594960236255,0.047619047619047616,154.81626089758896,412.00112283722797,2592.8646279944746,498.46845932283264,0.047619047619047616
Hdac5,0.047619047619047616,15.152875470424629,246.54480540691827,57.1676858348289,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Hdac6,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Hdac7,1988.2912338256835,0.047619047619047616,256.6986003416014,36.359638312376205,0.047619047619047616,0.047619047619047616,468.8226089103549,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,1582.6424660104954,0.047619047619047616,0.047619047619047616
Hdac8,3264.2809221155503,13.79580858426916,477.8012728649852,94.93320824633594,6012.637640179921,4908.669124425014,325.1641100786407,1911.1216880947936,1306.5114598224498,460.1288594096584,0.047619047619047616,925.0005366380286,206.79138027826508,1795.177291347867,483.5824130649828,0.047619047619047616,187.40608503161758,983.8177284011267,2293.9905219156235,731.0328156844429,20.924461432093498
Hdac9,5856.023393922694,12.799180324313937,507.21501442965337,76.33263037124718,2040.3677562666528,21542.08324282637,306.6562815331032,4218.940020855735,0.047619047619047616,1385.2942211256811,0.047619047619047616,1013.3128395903775,0.047619047619047616,2160.218082551445,4860.80195919084,0.047619047619047616,806.0481381534702,971.1936801179011,1351.5783097807196,1214.5754533435988,72.11605561290885
Hdac10,0.047619047619047616,18.04200588122817,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Hdac11,1270.871489347167,0.047619047619047616,178.30201790945856,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,584.631990016843,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Mier1,2261.8642239290125,0.047619047619047616,348.8882166217355,41.43895802206739,1009.9593628653528,0.047619047619047616,649.6387951498413,807.1512188893176,338.857211006619,432.9638516788011,0.047619047619047616,1054.5139748376348,181.2182626212506,928.5146319468817,865.1923182266592,0.047619047619047616,0.047619047619047616,975.3809146307465,675.351408864631,319.08926665264624,0.047619047619047616
Mier2,0.047619047619047616,36.029300600693674,0.047619047619047616,55.79096138135151,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,86.85496039991392,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,16.19458507598433,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,25.031436222441055
Mta2,0.047619047619047616,14.938349359544219,0.047619047619047616,40.79463995391572,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,15.999086954415041,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Sirt1,0.047619047619047616,16.20653993401463,258.80296478183317,37.38731504244109,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Sirt2,1274.2397942592445,24.09306687938797,441.98419904704997,123.17388386767772,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,578.7464424124546,0.047619047619047616,0.047619047619047616,2074.8618775966333,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,548.7741152437726,0.047619047619047616,0.047619047619047616,0.047619047619047616
Sirt3,0.047619047619047616,10.011460055294595,190.2680535491904,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Sirt6,0.047619047619047616,10.922153745475374,0.047619047619047616,41.08047298837315,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,11.636534494452457,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Sirt7,0.047619047619047616,14.846402665042573,230.29239779321483,41.19971652816015,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,13.56780220933308,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Suds3,1387.8449921208269,20.384742152088197,281.17136955236737,50.101801009048465,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Fbxl19,0.047619047619047616,12.413512498045423,210.40655730205836,62.40994148257154,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Hr,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Jmjd1c,5297.837749256807,13.13523509391364,598.3759173224954,107.2834075614396,2108.4637363261154,15051.398469443633,1229.5546486798455,2797.415563845167,2592.8082565152645,2669.8309538911576,0.047619047619047616,1980.8075321031654,566.515943251986,3809.031988234747,2821.6915491363147,0.047619047619047616,501.82016372517853,2810.746082850865,4519.982437133789,1724.8048958156419,70.80913339453001
