,adrenal_10x_20_adrenal_parse_20_Topic_1,adrenal_10x_20_adrenal_parse_20_Topic_2,adrenal_10x_20_adrenal_parse_20_Topic_3,adrenal_10x_20_adrenal_parse_20_Topic_4,adrenal_10x_20_adrenal_parse_20_Topic_5,adrenal_10x_20_adrenal_parse_20_Topic_6,adrenal_10x_20_adrenal_parse_20_Topic_7,adrenal_10x_20_adrenal_parse_20_Topic_8,adrenal_10x_20_adrenal_parse_20_Topic_9,adrenal_10x_20_adrenal_parse_20_Topic_10,adrenal_10x_20_adrenal_parse_20_Topic_11,adrenal_10x_20_adrenal_parse_20_Topic_12,adrenal_10x_20_adrenal_parse_20_Topic_13,adrenal_10x_20_adrenal_parse_20_Topic_14,adrenal_10x_20_adrenal_parse_20_Topic_15,adrenal_10x_20_adrenal_parse_20_Topic_16,adrenal_10x_20_adrenal_parse_20_Topic_17,adrenal_10x_20_adrenal_parse_20_Topic_18,adrenal_10x_20_adrenal_parse_20_Topic_19,adrenal_10x_20_adrenal_parse_20_Topic_20,adrenal_10x_20_adrenal_parse_20_Topic_21,adrenal_10x_20_adrenal_parse_20_Topic_22
Rcc1,0.045454545454545456,11.851110646595256,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
Rcor1,2182.547491788864,14.168195152975093,683.5855136911777,390.38954263574936,546.8361729404382,127.4518608087921,3514.8957253864833,259.09585434543817,347.92502293219934,599.2330800661674,1624.3003906306653,4441.015642438616,0.045454545454545456,0.045454545454545456,582.9086299752289,106.64929302262429,365.6990079029952,0.045454545454545456,0.045454545454545456,0.045454545454545456,77.16564326826483,0.045454545454545456
Rec8,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,31.558487966157205,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,34.53208666195472,0.045454545454545456,0.045454545454545456,49.68447931329994
Repin1,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,10.857178127216228,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
Rere,2721.991593440374,58.19722416953055,3130.4367343646477,881.6397179547478,3242.695389329341,233.40975512742205,12519.89669418335,794.8438846934926,1758.700919518104,4041.1169533362754,7364.174569913656,11323.883480197781,0.045454545454545456,954.3441937883324,1340.9399974031269,303.3300119546744,1333.9422751700524,373.4439690846663,202.09513323431213,43.979352687861315,204.7661590576172,0.045454545454545456
Rfpl4b,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
Ring1,1010.3323085752005,0.045454545454545456,0.045454545454545456,166.5695248763497,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
Rit2,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,2532.1601027633205,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,1309.7277298914175,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
Rnf2,1444.0661587317784,0.045454545454545456,0.045454545454545456,273.7183591767707,0.045454545454545456,0.045454545454545456,1395.4173243386406,0.045454545454545456,0.045454545454545456,0.045454545454545456,1153.2402275387603,0.045454545454545456,0.045454545454545456,0.045454545454545456,783.1881826868597,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
Rnf4,1225.454458117485,0.045454545454545456,0.045454545454545456,219.10443664796503,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,665.4052951740769,87.41743777190837,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
Rnf8,765.2419301333526,15.675071256555091,0.045454545454545456,209.22510072609373,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,1249.5281160562345,0.045454545454545456,0.045454545454545456,0.045454545454545456,522.1998451445954,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
Rnf20,1293.7371544837952,23.508883355756097,0.045454545454545456,312.6506780381296,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,539.771879807958,0.045454545454545456,299.3984012698183,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,20.948506359010935
Rnf168,912.5913555086008,0.045454545454545456,0.045454545454545456,177.5517837282343,0.045454545454545456,272.7596544506836,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
Rnf169,1731.1031042734783,15.167840192614982,2014.7057730873566,421.23672775567746,0.045454545454545456,142.8205990050054,2846.1223502840317,1458.322037714178,411.63017614071185,623.477725817607,1678.6884849472801,2643.674772493132,0.045454545454545456,0.045454545454545456,663.5410533401201,173.6452172123469,461.7538373777182,305.01507060798804,59.51113938992222,0.045454545454545456,55.71275033708662,0.045454545454545456
Rpa1,0.045454545454545456,0.045454545454545456,0.045454545454545456,150.58157918416694,0.045454545454545456,395.5643601479025,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,61.533551569495884,0.045454545454545456
Ruvbl2,0.045454545454545456,19.989287433763245,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,11.731352266819117,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
Safb,1868.8192127545674,12.577402120286768,560.6363002959073,363.52550043966255,943.9119858490793,144.97179551066552,1314.1668491363525,0.045454545454545456,0.045454545454545456,522.380053795301,1563.3051146705552,0.045454545454545456,0.045454545454545456,0.045454545454545456,558.5748931124525,0.045454545454545456,314.8626171795301,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
Samd1,0.045454545454545456,14.710338564094169,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,86.47558731257038
Samd7,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
Samd11,0.045454545454545456,12.270234501196278,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,48.74056887933437
Samd13,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
Sap30l,0.045454545454545456,37.87752989394848,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,867.3768380074147,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
Sarnp,1657.412748614947,15.29797767604441,814.852159958425,337.5353542402679,0.045454545454545456,0.045454545454545456,2036.1018287113734,200.68001965533264,320.8765274506026,671.3275934207576,1242.7418044439637,1988.8000918377886,0.045454545454545456,0.045454545454545456,1512.06511443516,73.16628787458802,432.4669237688626,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
Sbno1,1929.692812840144,16.605111098688358,1092.8351381119908,421.60885058758305,1031.7551202606737,0.045454545454545456,2792.4650064195907,311.2603447134183,493.07026786070605,963.8518716371976,1670.3901116399481,3117.6735957219053,0.045454545454545456,170.43447320706377,782.5489526424768,101.98122488191494,587.9795695012159,0.045454545454545456,67.64995846117536,0.045454545454545456,49.52252814080566,0.045454545454545456
Sbno2,1286.9376371502876,12.957467824032511,559.5984820270576,305.8895047052234,1123.3579442040962,0.045454545454545456,0.045454545454545456,247.24037579069423,0.045454545454545456,0.045454545454545456,2747.1467764070717,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
Scmh1,1301.901702105999,16.467681526736378,1344.998430158061,394.4474094877056,0.045454545454545456,561.8980548392354,3395.020102773394,326.8362639730119,1125.94922714967,2161.068738130423,1805.857850103095,1918.5975514506247,0.045454545454545456,493.99421377271136,0.045454545454545456,164.46285049158794,1006.4992441800562,97.18418301592817,53.15086325903734,0.045454545454545456,0.045454545454545456,0.045454545454545456
Scml2,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
Scml4,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,1468.3698073625565,0.045454545454545456,0.045454545454545456,618.1879650885777,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,384.75403008650585,0.045454545454545456,0.045454545454545456,0.045454545454545456,169.58454421016253,0.045454545454545456
Set,1163.8216870546069,11.941854062556017,0.045454545454545456,265.6078758769614,0.045454545454545456,172.44919779926406,1096.256619674819,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,4392.997787331635,75.81389161790364,243.48851130279428,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
Sf3b1,1980.2421334981918,18.251455968089076,1885.6412763292292,551.402172903921,971.6488089310495,292.6867093364749,4667.5042969839915,837.9132972023704,967.2947591634897,1303.0298785062937,3115.512915431863,5401.637537358882,0.045454545454545456,417.83143221774947,1918.320629623701,280.1405990123749,703.9041807722338,158.93979764111586,64.66448957865437,0.045454545454545456,221.53794138772147,0.045454545454545456
Sfmbt1,1616.6035147110622,0.045454545454545456,0.045454545454545456,349.5855391792223,748.8626377624378,754.7308781087662,2531.0448359080724,440.5387488898567,288.60444642030274,939.3892204669805,2677.4396578344968,3442.9622670267963,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,562.1868014949383,111.45814420426122,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
Sfmbt2,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,221.6002850304957,0.045454545454545456,38.75312164132794,0.045454545454545456,0.045454545454545456,0.045454545454545456
Sfpq,1840.9054287274678,21.37666868926449,2289.1027294468963,437.08340855018764,1432.5419157262434,564.55186177144,5082.639116832188,579.0212025859139,1069.9852039630596,1960.5648990777822,3340.4848424326074,6132.037920270647,0.045454545454545456,442.9547463176406,2072.4262996169755,232.41857716670404,860.3768913722274,176.8016051853096,77.95529446651538,0.045454545454545456,85.05637792178563,0.045454545454545456
Shmt2,0.045454545454545456,18.459723994737924,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,40.3772492359845,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,38.10308549991425
Sin3a,1164.869870642821,0.045454545454545456,0.045454545454545456,264.30075143469026,0.045454545454545456,236.91805482748072,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,273.0854468959393,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
Sin3b,1018.8674240445253,12.494337042774816,0.045454545454545456,207.10720802235838,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,3587.9261498181327,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
Slc30a9,1703.0990101099014,13.347505708949434,581.3594758535863,295.9594211288527,571.5445924558138,0.045454545454545456,1370.568171296801,252.63710241695358,0.045454545454545456,530.1915962409156,1338.4051812049186,0.045454545454545456,0.045454545454545456,0.045454545454545456,657.3102713530918,0.045454545454545456,424.78683822461875,0.045454545454545456,0.045454545454545456,0.045454545454545456,112.8794059753418,54.529395426020905
Smad6,0.045454545454545456,0.045454545454545456,0.045454545454545456,151.6926777295476,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,981.1563438188912,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,244.48889821176775,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
Smarca1,0.045454545454545456,11.337653695420686,0.045454545454545456,147.72637378685906,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,985.9528462542937,3517.7446610479074,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,648.7249756888071,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
Smarca2,1412.1900712649028,37.74284946844484,2047.2156593538425,409.5624475217333,437.6004621940747,0.045454545454545456,1799.9246916770935,688.5662135375325,827.0684803907687,1307.6459492903489,2825.27199781059,1931.8681656449705,0.045454545454545456,611.9841756375037,677.4859495522841,344.0045857114288,410.6518443253371,175.02756706125788,34.78499618222316,0.045454545454545456,121.72935785566058,0.045454545454545456
Smarca4,1866.1870296796162,18.451456537313433,900.1599581822911,342.1070445266424,748.3424722437273,280.5003360942402,1940.691005706787,263.9873303802684,298.3709628582001,1423.0141542141255,2557.9570440160164,3338.7694878211387,0.045454545454545456,0.045454545454545456,676.3664029679209,71.93598344664161,530.5710814447687,78.22784113171664,0.045454545454545456,0.045454545454545456,75.56325798375266,0.045454545454545456
Smarcad1,1714.6944047609966,11.462093755201458,923.3321459234393,369.38421866493485,0.045454545454545456,255.0306218366048,2114.146103654589,0.045454545454545456,363.91502047502075,867.1318832819278,1017.3997990205552,2055.9352257697137,0.045454545454545456,180.64552543169566,0.045454545454545456,76.80215376758805,625.2052937498187,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
Smarcc1,1756.9008213678997,14.718236477775907,656.5580523999756,414.37075630636775,0.045454545454545456,546.699498490554,2355.3041554859706,0.045454545454545456,0.045454545454545456,813.3081793418297,1822.1995715150738,2749.0383549784565,0.045454545454545456,157.59332739634908,775.0069619304729,0.045454545454545456,480.643575876066,80.6060559753697,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
Smarcc2,1685.3803121248882,16.873973555097777,672.4246467314002,413.3307600507549,1614.2635947779606,340.491560521379,1871.8612864358086,215.02866659912874,516.5122202359713,939.0917701354393,1608.1377212977645,2022.1546404492724,0.045454545454545456,253.24234124656036,0.045454545454545456,146.0303008278402,445.2067644478071,150.73244437018593,76.22747869526347,0.045454545454545456,0.045454545454545456,0.045454545454545456
Smarcd1,832.5497127804556,0.045454545454545456,0.045454545454545456,155.49056202215598,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,470.00956934802934,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
Smarcd3,0.045454545454545456,14.784412382929414,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,40.48760743842944,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,31.728684510638317,68.13616032101083,0.045454545454545456,0.045454545454545456
Smc1a,1396.9851880868275,15.748091799718162,780.222253346954,339.95622200872384,546.5719842576144,519.2291104899043,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,1288.8770715965416,128.97121880708548,228.26717193055862,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
Smc2,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,1209.939036346659,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
Smc3,1466.2139932314556,15.899107803988837,0.045454545454545456,334.7895535618651,0.045454545454545456,421.7433807533399,0.045454545454545456,0.045454545454545456,281.76353604059955,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,150.33141042584572,760.8181877855984,0.045454545454545456,335.3675133544251,0.045454545454545456,48.388114493985974,0.045454545454545456,0.045454545454545456,0.045454545454545456
Smc4,1034.0366455713909,12.268979441487428,0.045454545454545456,284.99765061484834,0.045454545454545456,1536.998599955466,2326.0134955814906,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,985.542891304448,86.95229100769099,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,211.2400414603097,53.08368194804472
Ssbp1,1265.2484310865402,0.045454545454545456,0.045454545454545456,270.018634630915,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,924.9126267008262,0.045454545454545456,0.045454545454545456,0.045454545454545456,1231.7396947572815,0.045454545454545456,249.74280541202072,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
Ssrp1,755.2622859179974,11.938328843262761,0.045454545454545456,184.0482143865935,0.045454545454545456,145.01631737543286,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,1299.0466239677285,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
Stag1,1791.321061650912,22.52223183940908,4516.816612001021,473.23004092422184,900.3883828782199,1019.2579684468498,5374.724346160889,1220.8352773146196,1885.1207810181838,2249.6995591383716,3726.5883973376585,6326.740752503112,0.045454545454545456,924.9369831976489,1680.5549552485627,427.838182412661,1164.4648784977376,202.19585671267666,182.59424239844083,0.045454545454545456,334.11096477508545,0.045454545454545456
Stag2,1596.9196473757427,14.943085713318302,2387.8126442171238,409.5099462658751,740.0342627178159,478.8630514355887,3228.210518700736,761.86431870894,888.4173102745643,1623.0000361662644,2358.5545601419885,3307.0709597409427,0.045454545454545456,390.30568502550926,1111.1190014245376,236.70817627356604,834.8393125061941,143.16138519559587,99.27538269599279,0.045454545454545456,208.3316410609654,0.045454545454545456
Stag3,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
Stpg4,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
Supt5,2202.5323282082877,15.038805851806895,0.045454545454545456,371.87327273829897,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,1993.0453618473493,2506.0115203019027,0.045454545454545456,0.045454545454545456,791.4465293884277,0.045454545454545456,265.1355908082263,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
Supt6,1783.9632443586986,0.045454545454545456,0.045454545454545456,334.37579872654936,385.6955021306088,0.045454545454545456,1078.2571725164141,0.045454545454545456,0.045454545454545456,504.79164778269256,1106.3549016820323,0.045454545454545456,0.045454545454545456,0.045454545454545456,689.2670303200775,0.045454545454545456,318.8491706482255,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
Supt16,1648.1228965520859,14.362844284975067,618.8519006469961,347.09614814683505,0.045454545454545456,425.99750359043213,1131.770028080259,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,782.9907674969368,0.045454545454545456,293.7161139898961,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
Suz12,1351.349597175916,12.109530888209338,742.2626463347526,314.532769609418,0.045454545454545456,719.3104208718358,1782.2926197052002,0.045454545454545456,0.045454545454545456,0.045454545454545456,1360.7012628234259,0.045454545454545456,0.045454545454545456,0.045454545454545456,628.1101331171,104.3286831092376,346.62075089936206,0.045454545454545456,0.045454545454545456,0.045454545454545456,78.23285543439644,0.045454545454545456
Svep1,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,1634.4311768583168,0.045454545454545456,0.045454545454545456,0.045454545454545456,1867.1039270618571,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,237.07297566940434,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
Tada2b,0.045454545454545456,22.07697227967257,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
Tbl1x,1634.9604537089665,14.717172373211644,2507.1529231526406,405.6257162879495,857.4377886454264,200.35880514685954,5880.546996797834,451.44087649705733,999.8731970695349,1155.4248824486365,2982.33522003476,5429.449293870192,0.045454545454545456,636.303366652159,972.7570172435833,299.60083595606,577.1535165616781,155.2240751465107,82.83219944516817,0.045454545454545456,86.80688577491257,0.045454545454545456
Tcf7l1,0.045454545454545456,0.045454545454545456,3087.4673878430476,0.045454545454545456,0.045454545454545456,0.045454545454545456,1303.2893771444049,0.045454545454545456,1573.4508773730352,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,688.1980137966016,0.045454545454545456,292.1161369862608,0.045454545454545456,150.929329082902,57.30572984273235,0.045454545454545456,0.045454545454545456,0.045454545454545456
Tdrd3,1761.617820461591,12.404087429295485,816.6487155651456,364.7254494760551,700.9600723166214,0.045454545454545456,1904.09429870333,0.045454545454545456,469.99753191837897,661.529641852338,2684.2709080157892,3126.273839091207,0.045454545454545456,340.7407461759573,459.3221888632145,84.59123993776022,379.6048696017501,0.045454545454545456,67.3427463165919,0.045454545454545456,0.045454545454545456,0.045454545454545456
Ticrr,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,243.06423846447626,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
Tle1,0.045454545454545456,15.003718138506215,0.045454545454545456,211.77001091574922,0.045454545454545456,0.045454545454545456,1378.5510214396886,365.80519054222174,1035.010964173537,2740.301200041404,0.045454545454545456,0.045454545454545456,0.045454545454545456,177.76220387028897,0.045454545454545456,92.00075559275082,1315.2505763969798,117.10539087215132,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
