,gastrocnemius_10x_15_gastrocnemius_parse_15_Topic_1,gastrocnemius_10x_15_gastrocnemius_parse_15_Topic_2,gastrocnemius_10x_15_gastrocnemius_parse_15_Topic_3,gastrocnemius_10x_15_gastrocnemius_parse_15_Topic_4,gastrocnemius_10x_15_gastrocnemius_parse_15_Topic_5,gastrocnemius_10x_15_gastrocnemius_parse_15_Topic_6,gastrocnemius_10x_15_gastrocnemius_parse_15_Topic_7,gastrocnemius_10x_15_gastrocnemius_parse_15_Topic_8,gastrocnemius_10x_15_gastrocnemius_parse_15_Topic_9,gastrocnemius_10x_15_gastrocnemius_parse_15_Topic_10,gastrocnemius_10x_15_gastrocnemius_parse_15_Topic_11,gastrocnemius_10x_15_gastrocnemius_parse_15_Topic_12,gastrocnemius_10x_15_gastrocnemius_parse_15_Topic_13,gastrocnemius_10x_15_gastrocnemius_parse_15_Topic_14,gastrocnemius_10x_15_gastrocnemius_parse_15_Topic_15,gastrocnemius_10x_15_gastrocnemius_parse_15_Topic_16,gastrocnemius_10x_15_gastrocnemius_parse_15_Topic_17,gastrocnemius_10x_15_gastrocnemius_parse_15_Topic_18,gastrocnemius_10x_15_gastrocnemius_parse_15_Topic_19,gastrocnemius_10x_15_gastrocnemius_parse_15_Topic_20,gastrocnemius_10x_15_gastrocnemius_parse_15_Topic_21
Hmgn1,0.047619047619047616,0.047619047619047616,0.047619047619047616,396.7082366915776,0.047619047619047616,0.047619047619047616,0.047619047619047616,141.1899140066668,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,259.7102298227946,0.047619047619047616,103.69791560934883,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Hmgn2,0.047619047619047616,0.047619047619047616,0.047619047619047616,265.7401394339635,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,125.47526479276517,192.4275748906036,0.047619047619047616
Hmgn3,3.8961072478240752,18.98777597352768,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,118.92919177557128,0.047619047619047616,0.047619047619047616,254.03992401637615,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Hmgn5,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Hnrnpd,0.047619047619047616,33.0946420832431,688.7816613351284,289.2680557213565,1509.7060323890944,0.047619047619047616,0.047619047619047616,299.7484835299596,0.047619047619047616,682.6747611538186,359.1214306314194,480.2720311958099,68.41548494220172,317.6103634745876,304.4345962199279,144.37103460477272,0.047619047619047616,0.047619047619047616,252.83039444610478,492.55584678649905,0.047619047619047616
Hnrnpu,4.231037080880239,104.75183223133695,1931.6912866800774,818.8283130726916,2995.043171955989,10763.418990246357,2614.668220471425,477.737018921796,1019.7577237138812,1849.9016218341765,1024.9135228428272,988.936291988765,139.38971917056725,989.9134880574544,571.9851591322157,474.29350930872096,0.047619047619047616,0.047619047619047616,312.96496353149416,1039.0731610616049,12.075335925888448
Hp1bp3,0.047619047619047616,46.3520040673357,778.5229041973332,309.11926690368574,1265.0459249203022,0.047619047619047616,0.047619047619047616,259.6366024017334,0.047619047619047616,0.047619047619047616,285.477778831138,213.14536821953604,53.73389889741022,0.047619047619047616,212.18245355288187,129.29844011051554,0.047619047619047616,0.047619047619047616,152.7699408650398,241.36192665100097,0.047619047619047616
Hpf1,4.197522657140154,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,112.93185590902964,0.047619047619047616,15.853913928071657
Ift74,6.736636412427391,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,154.07314568095737,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,46.69667168089042,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,40.195120436804636
Ing2,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,895.8616831135721,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,122.40521122336807,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Ing5,4.262467369936001,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,17.47871069197471,0.047619047619047616,0.047619047619047616,0.047619047619047616
Kcnq1ot1,0.047619047619047616,66.31504747559187,3851.2158146705947,0.047619047619047616,3176.3465794783374,17237.21376945636,2243.174599058309,426.03234360576454,1673.927686676933,1663.9232937335114,1067.376566720665,350.51845236804996,107.403136963809,2079.618407796224,1205.4483188523186,271.5679906841735,0.047619047619047616,0.047619047619047616,86.38913000673055,1411.3256233215332,0.047619047619047616
Klhdc3,0.047619047619047616,20.586165057731016,0.047619047619047616,267.5294177313434,772.7354800781378,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,106.80151129912743,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
L3mbtl1,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
L3mbtl2,17.145381776608183,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
L3mbtl3,0.047619047619047616,23.410440913908467,586.6772170493207,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,215.2047450454796,0.047619047619047616,0.047619047619047616,530.9979704069572,0.047619047619047616,77.58350674798221,318.169096139272,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,208.4473224322001,0.047619047619047616
L3mbtl4,8.791671709660207,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,15.09169968501443
Lcor,0.047619047619047616,45.164579718055414,1348.5471316724077,0.047619047619047616,2655.94943860861,10729.38643192221,2437.2398230315775,388.61945700694145,0.047619047619047616,1005.2044200916149,580.5758533468214,750.3175952947029,41.68065654407991,506.7008758799235,425.05678306685553,243.01043968532286,0.047619047619047616,0.047619047619047616,62.63042334777614,319.63220677897334,0.047619047619047616
Ldb1,3.7921442505143674,26.092825523660153,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,181.58555626839984,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,33.26838746000277,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,17.434179406435717
Lemd2,12.282793847633581,40.87834845700219,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,152.63271505811386
Lemd3,0.047619047619047616,26.0740780332892,0.047619047619047616,0.047619047619047616,1436.3722090778801,0.047619047619047616,0.047619047619047616,199.7652554469658,0.047619047619047616,0.047619047619047616,336.2163927970676,206.12388202018826,36.29724982243619,0.047619047619047616,0.047619047619047616,95.91013685802758,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Lmo2,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,237.76103039970187,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Lrwd1,10.638655566692227,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Mapk15,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Mbd1,6.858617103966459,27.58152516308842,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,185.6998352221901,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,40.78746771185022,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,16.211639933997677
Mbd2,22.604659522942047,63.232252869448516,791.7535664419166,0.047619047619047616,841.7331525378574,0.047619047619047616,0.047619047619047616,306.28488070391165,0.047619047619047616,1128.2912198160393,598.9907016004307,270.0259463641549,128.58482342193784,0.047619047619047616,426.7961919374971,90.12894942506519,0.047619047619047616,0.047619047619047616,100.83677779609958,0.047619047619047616,27.416986771992274
Mbd3,7.05285347435452,0.047619047619047616,0.047619047619047616,201.24692609265765,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,27.524691804555747,0.047619047619047616,0.047619047619047616,0.047619047619047616
Mbd5,0.047619047619047616,65.88012396466411,2286.4449515204656,0.047619047619047616,2580.2250589650985,15484.332273909467,2393.233399055281,519.5493933359782,0.047619047619047616,1963.6177907224562,1251.1480723805385,946.9446779946301,86.91170176128416,978.8581216939291,933.8058491282993,240.0594371185756,0.047619047619047616,0.047619047619047616,113.96915703887741,830.8391698201498,0.047619047619047616
Mbd6,22.397104436196543,79.62342905038614,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,35.81084905241273,0.047619047619047616,0.047619047619047616,87.72922132479053,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,36.243035363299505
Mbtd1,6.88550993237473,49.47069935637373,1219.884895925731,0.047619047619047616,1588.4368730215356,3836.633536257307,842.4423326678148,465.95328130285725,0.047619047619047616,712.9523073436051,570.9937805102096,623.3843223357869,98.40890218082227,579.1780937194824,414.34404867732275,124.41646804545127,0.047619047619047616,0.047619047619047616,69.31429558992386,504.9643550872803,0.047619047619047616
Mcm8,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,21.432356505783705,153.61742387016614,0.047619047619047616,0.047619047619047616
Mcm9,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,168.75630067147657,0.047619047619047616,0.047619047619047616,0.047619047619047616,339.17157067985175,34.44260387828476,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,112.90029034192364,207.15865153111517,0.047619047619047616
Mcmbp,6.094481910185335,28.71762807829942,509.21739194576605,0.047619047619047616,959.6461520812188,0.047619047619047616,0.047619047619047616,284.63835425913527,0.047619047619047616,543.8077836513642,0.047619047619047616,407.31769764534783,77.3626345107822,0.047619047619047616,246.74422759904215,123.47739299733034,0.047619047619047616,0.047619047619047616,135.40222301942606,0.047619047619047616,12.148323174388636
Meiob,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Mir208b,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Mkrn1,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,7.795413761414014,0.047619047619047616,0.047619047619047616,0.047619047619047616
Mlh1,4.6488904919335035,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,15.273587577754544
Mlh3,4.866426310155182,29.118429843147723,0.047619047619047616,0.047619047619047616,895.2387875419898,0.047619047619047616,0.047619047619047616,119.80447732881198,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,112.38093231786304,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Mllt3,10.987075820986073,72.83821673427201,0.047619047619047616,0.047619047619047616,1330.0668649236457,6105.688300910903,0.047619047619047616,635.1259828394437,0.047619047619047616,513.6962835970106,0.047619047619047616,226.16396876584705,87.69484936857694,540.4342498295506,0.047619047619047616,226.04539304467994,0.047619047619047616,0.047619047619047616,106.76107190425198,579.018687915802,44.044651342999366
Mllt6,0.047619047619047616,28.75272809501879,0.047619047619047616,0.047619047619047616,937.0829802909866,0.047619047619047616,0.047619047619047616,128.0578830314715,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,110.93282804606666,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Mllt10,0.047619047619047616,66.89059488739395,1799.6257388707281,0.047619047619047616,2463.5113398111785,12439.752758658005,2206.2144040914286,418.4855952730366,0.047619047619047616,2325.3926876255723,1206.1856568831643,1003.2016191393416,106.44809328254901,803.0907217407226,694.5743179321289,222.3708221878804,0.047619047619047616,0.047619047619047616,199.73055748417974,791.2734392801921,0.047619047619047616
Morc2a,10.462732455174917,34.99872267885204,574.3959906146619,0.047619047619047616,1281.3178854158793,0.047619047619047616,0.047619047619047616,174.88615861062715,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,34.686934797975574,161.08909651358923,271.77012919500055,112.37907857615762,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,43.56384885311127
Morc2b,4.067573721563467,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Morf4l1,0.047619047619047616,28.459506542362934,977.6636542636556,474.7238631655561,1277.8595335261466,0.047619047619047616,0.047619047619047616,271.83853265667466,0.047619047619047616,695.0567153355137,461.04827082587764,390.0552916741956,66.42130966955109,159.18954812745253,509.8839193979899,121.74009949934315,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Mphosph8,0.047619047619047616,36.99806223908746,470.2889836950525,305.8585760362605,1016.2493571486825,0.047619047619047616,0.047619047619047616,224.33738199085775,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,37.772516598924994,211.29265080769858,0.047619047619047616,123.16196961952767,0.047619047619047616,0.047619047619047616,89.51049249358475,0.047619047619047616,0.047619047619047616
Mrnip,5.322145990840311,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Msh2,4.8141502862539,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,121.99960165509796,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,45.86179597042501,0.047619047619047616,15.106795205956413
Msh6,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Msl1,0.047619047619047616,26.60957358690285,0.047619047619047616,232.38758088115682,691.706775461646,0.047619047619047616,0.047619047619047616,239.2976324543649,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,107.8890970613755,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Mta1,0.047619047619047616,24.67903531545514,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,183.12067012761543,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,37.35649576312617,0.047619047619047616,0.047619047619047616,118.67088254908441,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,32.50086782588845
Mta3,6.437713015138729,37.83940255691451,835.2473503080737,0.047619047619047616,751.244012582474,0.047619047619047616,0.047619047619047616,272.4702868587246,0.047619047619047616,0.047619047619047616,0.047619047619047616,333.2343282488601,50.6428989928804,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Nap1l1,3.7730090148809317,20.289330262077762,522.4081733470955,276.4875889682389,0.047619047619047616,0.047619047619047616,0.047619047619047616,214.48773555701075,0.047619047619047616,0.047619047619047616,239.82931087268602,0.047619047619047616,40.44035957714445,0.047619047619047616,222.16957842744887,0.047619047619047616,0.047619047619047616,0.047619047619047616,167.8131120101859,268.124560546875,20.13751430667582
Nap1l2,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Nap1l3,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,8.349169674974222,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Nap1l4,0.047619047619047616,31.89518641107539,0.047619047619047616,515.9705711607603,1412.479908819382,0.047619047619047616,0.047619047619047616,197.75109525419333,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,38.48507264570186,0.047619047619047616,0.047619047619047616,161.74991022732476,0.047619047619047616,0.047619047619047616,57.54620541272064,0.047619047619047616,0.047619047619047616
Nap1l5,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,9.346190247283532,0.047619047619047616,0.047619047619047616,0.047619047619047616
Ncaph,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,124.65484713576734,0.047619047619047616,0.047619047619047616
Ncaph2,19.73159328022013,48.60483333857471,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,130.23003336149299,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,40.7961154481102,0.047619047619047616,0.047619047619047616,0.047619047619047616,13.12662021850164,0.047619047619047616,79.12731796701749,0.047619047619047616,0.047619047619047616
Ncoa2,0.047619047619047616,55.89063947001779,2137.776362429146,0.047619047619047616,1396.4407893825107,4403.641102947706,817.7262453741045,534.217642940873,0.047619047619047616,1602.6642197446868,972.7226435985041,1087.0227500313074,141.21574759571567,510.55638569990793,657.8104754512509,116.06505842097629,0.047619047619047616,0.047619047619047616,96.58429593356946,552.9124277750651,165.9704615040904
Ncoa5,4.860674551138693,30.13102532979808,565.0620394047319,0.047619047619047616,1020.3614620562428,0.047619047619047616,0.047619047619047616,222.93066882084008,0.047619047619047616,0.047619047619047616,0.047619047619047616,302.3228344605348,42.52963402416361,172.24822088241578,189.57625986904733,0.047619047619047616,0.047619047619047616,0.047619047619047616,51.59732958003879,0.047619047619047616,0.047619047619047616
Ncor1,0.047619047619047616,73.02242220009241,3049.478197626707,848.54942658607,3295.206626488612,13267.325905267446,2839.469337754948,564.617841907576,2754.435279686179,2208.6936992582728,1528.682742337568,1102.6161698671144,146.15826248240313,1041.3985056813558,845.2327841652764,413.6527129697128,0.047619047619047616,0.047619047619047616,127.28462567329407,886.6082969665528,0.047619047619047616
Ncor2,0.047619047619047616,57.24833146449697,1075.089533445214,340.7500956919599,1762.2147375987126,0.047619047619047616,0.047619047619047616,325.867671770208,772.6948912651746,0.047619047619047616,0.047619047619047616,221.73754400885272,98.8064186175991,243.01522654215495,360.32651601069506,185.72278594970703,0.047619047619047616,0.047619047619047616,48.417156767472626,0.047619047619047616,0.047619047619047616
Nelfa,15.874745255078981,19.74113818175525,0.047619047619047616,0.047619047619047616,778.4025833597407,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,85.81461595366119,16.28071423757535,0.047619047619047616,0.047619047619047616,0.047619047619047616,13.64557364902326
Nelfe,6.8166292248348315,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,19.21420203286868,0.047619047619047616,0.047619047619047616,0.047619047619047616
Nipbl,0.047619047619047616,86.66300112560769,3180.6789210413685,268.11439336471733,3292.741379224337,16380.728397299175,2609.787300644407,776.1072601118898,660.420831053049,2922.6617698044074,1922.0620378966726,1736.527096472054,171.65279979954818,1265.1383400472005,1181.197266260783,370.20017454657756,0.047619047619047616,0.047619047619047616,203.25382546857,1261.6138010660807,0.047619047619047616
Nkap,0.047619047619047616,20.433076878797404,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,168.82792012271733,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,33.78125580008093,0.047619047619047616,0.047619047619047616,72.49471478594441,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
Nkapl,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,12.547396076184052,0.047619047619047616,0.047619047619047616,0.047619047619047616
Noc2l,7.489806327407704,37.119635243935484,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,104.22314307912134,0.047619047619047616,54.1408059402154,0.047619047619047616,0.047619047619047616,0.047619047619047616
Noc3l,8.45320810112619,27.62990452634477,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,20.040078322092693
Nono,8.352798063806784,36.60500840095308,0.047619047619047616,220.16859811528565,0.047619047619047616,0.047619047619047616,0.047619047619047616,257.2232525057458,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,190.24052022347848,0.047619047619047616,103.6216157548864,0.047619047619047616,0.047619047619047616,95.76029942284028,188.8537961538881,0.047619047619047616
